,PRODUCT_ID,MANUFACTURER,DEPARTMENT,BRAND,COMMODITY_DESC,SUB_COMMODITY_DESC,CURR_SIZE_OF_PRODUCT
18090,926422,2,SALAD BAR,National,SALAD BAR,SALAD BAR FRESH FRUIT, 
18120,926655,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
18177,927048,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,4 LB
18182,927090,2,PRODUCE,National,ONIONS,ONIONS SWEET (BULK&BAG),40 LB
18290,928035,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,4 CT
18470,929704,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
18519,930242,85,GROCERY,National,VEGETABLES - SHELF STABLE,POTATOES SWEET,16 OZ
18548,930504,1377,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,10 OZ
18556,930553,2,PRODUCE,National,ONIONS,ONIONS SWEET (BULK&BAG),40 LB
18715,932072,69,GROCERY,Private,VEGETABLES - SHELF STABLE,ASPARAGUS,12 OZ
18867,933346,2,PRODUCE,National,PEPPERS-ALL,PEPPERS ALL OTHER,11 LB
18928,933904,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEETS,15 OZ
18959,934186,165,GROCERY,National,VEGETABLES - SHELF STABLE,CORN,15.25 OZ
18966,934227,85,GROCERY,National,VEGETABLES - SHELF STABLE,CARROTS,14.5 OZ
18997,934503,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,10 OZ
19008,934632,1546,GROCERY,National,VEGETABLES - SHELF STABLE,ITALIAN FOODS,28 OZ
19197,936271,5556,PRODUCE,National,VALUE ADDED VEGETABLES,CUT VEGETABLES ALL OTHER,12 OZ
19200,936320,499,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES WHOLE,14.50 OZ
19208,936439,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,9 OZ
19238,936741,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES- VALUE,24 OZ
19253,936864,5556,PRODUCE,National,VALUE ADDED VEGETABLES,CUT VEGETABLES ALL OTHER,1 LB
19309,937322,894,GROCERY,National,VEGETABLES - SHELF STABLE,KRAUT & CABBAGE,14 OZ
19343,937548,85,GROCERY,National,VEGETABLES - SHELF STABLE,PEAS GREEN,17 OZ
19366,937689,673,PRODUCE,National,CARROTS,CARROTS MINI PEELED,1 LB
19445,938300,1646,PRODUCE,National,SALAD MIX,BLENDS,10 OZ
19481,938554,5724,GROCERY,National,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,27 OZ
19484,938566,499,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATO SAUCE,15 OZ
19505,938700,69,GROCERY,Private,VEGETABLES - SHELF STABLE,CORN,15.25 OZ
19551,939119,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,10OZ
19665,940108,407,GROCERY,National,VEGETABLES - SHELF STABLE,PEAS GREEN,15 OZ
19667,940139,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,10 OZ
19804,941307,1633,PRODUCE,National,SALAD MIX,BLENDS,10 OZ
19846,941672,1441,SALAD BAR,National,SALAD BAR,CONDIMENTS/SUPPLIES,1.5 OZ
20103,943837,282,GROCERY,National,VEGETABLES - SHELF STABLE,CORN,11 OZ
20131,944137,2274,PRODUCE,National,PEPPERS-ALL,PEPPERS OTHER BELL,3 CT
20204,944823,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,14 OZ
20325,945836,5599,GROCERY,National,VEGETABLES - SHELF STABLE,CORN,15 OZ
20338,945951,85,GROCERY,National,VEGETABLES - SHELF STABLE,SALADS CND (BEAN POTATO),15.5 OZ
20386,946458,2,PRODUCE,National,PEPPERS-ALL,PEPPERS SERRANO,10 LB
20458,947113,69,GROCERY,Private,VEGETABLES - SHELF STABLE,HOMINY,15.5 OZ
20467,947200,407,GROCERY,National,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14.5 OZ
20550,947856,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,8 OZ
20571,948086,1646,PRODUCE,National,SALAD MIX,KITS,10 OZ
20581,948186,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES- VALUE,16 OZ
20640,948651,1837,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,28 OZ
20642,948665,407,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
20663,948826,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,9 OZ
20871,950691,673,PRODUCE,National,CARROTS,CARROTS BAGGED,2 LB
20901,950982,5124,PRODUCE,National,CORN,CORN FRESH PACKAGED,5 CT
20981,951654,165,GROCERY,National,VEGETABLES - SHELF STABLE,MIXED VEGETABLES,29 OZ
21009,951907,499,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
21043,952254,499,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATO PASTE,6OZ
21060,952415,1527,GROCERY,National,VEGETABLES - SHELF STABLE,MISCELLANEOUS VEGETABLES,14 OZ
21103,952868,715,GROCERY,National,VEGETABLES - SHELF STABLE,POTATOES WHITE,15 OZ
21129,953106,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES- VALUE,16 OZ
21146,953296,1527,GROCERY,National,VEGETABLES - SHELF STABLE,MISCELLANEOUS VEGETABLES,7.5 OZ
21239,954065,942,GROCERY,National,VEGETABLES - SHELF STABLE,MISCELLANEOUS VEGETABLES,6 OZ
21287,954443,69,GROCERY,Private,VEGETABLES - SHELF STABLE,CORN,7 OZ
21340,954963,2,PRODUCE,National,PEPPERS-ALL,PEPPERS SERRANO, 
21346,955023,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES- VALUE,24 OZ
21502,956397,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEANS WAX SHELLIES,15 OZ
21508,956416,1837,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES WHOLE,102 OZ
21591,957243,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN CORN ON THE COB,7.25 LBS
21612,957422,2,PRODUCE,National,VEGETABLES SALAD,VARIETY LETTUCE,5 LB
21664,958016,2,PRODUCE,National,ONIONS,ONIONS SWEET (BULK&BAG),40 LB
21696,958293,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,12 OZ
21827,959496,1646,PRODUCE,National,SALAD MIX,KITS,10 OZ
21889,960142,69,GROCERY,Private,VEGETABLES - SHELF STABLE,PEAS GREEN,15 OZ
21905,960278,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
21971,960780,2,SALAD BAR,National,SALAD BAR,SALAD BAR FRESH FRUIT, 
21976,960855,1546,GROCERY,National,VEGETABLES - SHELF STABLE,ITALIAN FOODS,28 OZ
22019,961220,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,28 OZ
22060,961554,69,PRODUCE,Private,CARROTS,CARROTS MINI PEELED,1 LB
22072,961654,843,GROCERY,National,VEGETABLES - SHELF STABLE,SPINACH & GREENS,14.5 OZ
22092,961785,5556,PRODUCE,National,VALUE ADDED VEGETABLES,CUT VEGETABLES ALL OTHER,1 LB
22177,962487,843,GROCERY,National,VEGETABLES - SHELF STABLE,SPINACH & GREENS,14.5 OZ
22192,962609,69,GROCERY,Private,VEGETABLES - SHELF STABLE,MUSHROOMS CND & GLASS,4 OZ
22215,962782,69,GROCERY,Private,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
22273,963263,1504,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
22302,963562,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,7.5 OZ
22349,963952,1527,GROCERY,National,VEGETABLES - SHELF STABLE,MISCELLANEOUS VEGETABLES,14 OZ
22441,964813,407,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
22482,965150,673,PRODUCE,National,VEGETABLES SALAD,VARIETY LETTUCE, 
22483,965165,69,GROCERY,Private,VEGETABLES - SHELF STABLE,CORN,8.5 OZ
22490,965217,282,GROCERY,National,VEGETABLES - SHELF STABLE,CORN,12OZ
22527,965557,407,GROCERY,National,VEGETABLES - SHELF STABLE,MIXED VEGETABLES,14.5 OZ
22534,965606,1607,PRODUCE,National,VALUE ADDED VEGETABLES,POTATOES PROCESSED,16 OZ
22554,965719,69,GROCERY,Private,VEGETABLES - SHELF STABLE,TOMATO SAUCE,29 OZ
22603,966103,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
22648,966558,1527,GROCERY,National,VEGETABLES - SHELF STABLE,MISCELLANEOUS VEGETABLES,14 OZ
22702,967080,1504,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
22732,967373,69,GROCERY,Private,VEGETABLES - SHELF STABLE,CORN,8.75 OZ
22751,967560,715,GROCERY,National,VEGETABLES - SHELF STABLE,POTATOES WHITE,15 OZ
22752,967569,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,9 OZ
22786,967921,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
22930,969231,282,GROCERY,National,VEGETABLES - SHELF STABLE,CORN,15.25 OZ
22990,969777,673,PRODUCE,National,ONIONS,ONIONS SWEET (BULK&BAG),10 LB
23001,969829,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,10OZ
23013,969932,673,PRODUCE,National,ONIONS,ONIONS WHITE (BULK&BAG),2 LB
23028,970030,2,PRODUCE,National,PEPPERS-ALL,PEPPERS RED BELL,22 CT
23050,970202,2,PRODUCE,National,ONIONS,ONIONS RED (BULK&BAG),20 LB
23053,970243,1446,GROCERY,National,VEGETABLES - SHELF STABLE,CORN,15 OZ
23072,970476,5599,GROCERY,National,VEGETABLES - SHELF STABLE,MISCELLANEOUS VEGETABLES,14 OZ
23132,970941,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,10 OZ
23143,971021,890,GROCERY,National,VEGETABLES - SHELF STABLE,MISCELLANEOUS VEGETABLES,6 OZ
23297,972410,673,PRODUCE,National,ONIONS,ONIONS SWEET (BULK&BAG),10 LB
23346,972874,5724,GROCERY,National,VEGETABLES - SHELF STABLE,POTATOES WHITE,15 OZ
23362,973051,890,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES WHOLE,28 OZ
23396,973374,69,PRODUCE,Private,ONIONS,ONIONS WHITE (BULK&BAG),2 LB
23427,973693,407,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
23441,973861,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14 1/4 OZ
23442,973868,69,GROCERY,Private,VEGETABLES - SHELF STABLE,MUSHROOMS CND & GLASS,4 OZ
23470,974104,407,GROCERY,National,VEGETABLES - SHELF STABLE,SPINACH & GREENS,13.5 OZ
23506,974498,1527,GROCERY,National,VEGETABLES - SHELF STABLE,MISCELLANEOUS VEGETABLES,14 OZ
23541,974794,69,GROCERY,Private,VEGETABLES - SHELF STABLE,CARROTS,8.25 OZ
23616,975606,1837,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
23690,976300,499,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATO SAUCE,8 OZ
23692,976313,1157,PRODUCE,National,VALUE ADDED VEGETABLES,CUT VEGETABLES ALL OTHER,4 OZ
23695,976352,395,GROCERY,National,VEGETABLES - SHELF STABLE,MISCELLANEOUS VEGETABLES,3 OZ
23725,976621,69,GROCERY,Private,VEGETABLES - SHELF STABLE,MIXED VEGETABLES,15 OZ
23762,976955,69,GROCERY,Private,VEGETABLES - SHELF STABLE,CORN,14.75 OZ
23806,977339,407,GROCERY,National,VEGETABLES - SHELF STABLE,CORN,15.25 OZ
23830,977545,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
23854,977722,5136,GROCERY,National,VEGETABLES - SHELF STABLE,SPINACH & GREENS,14 OZ
23880,977910,1446,GROCERY,National,VEGETABLES - SHELF STABLE,KRAUT & CABBAGE,32 OZ
23908,978179,895,GROCERY,Private,VEGETABLES - SHELF STABLE,TOMATO SAUCE,8 OZ
23935,978387,2,PRODUCE,National,PEPPERS-ALL,PEPPERS ALL OTHER,22 CT
24003,979160,1504,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,10 OZ
24037,979559,2,PRODUCE,National,ONIONS,ONIONS SWEET (BULK&BAG), 
24053,979707,2,PRODUCE,National,ONIONS,ONIONS SWEET (BULK&BAG),40 LB
24127,980644,407,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
24160,980995,1759,GROCERY,National,VEGETABLES - SHELF STABLE,ITALIAN FOODS,4.5 OZ
24203,981356,673,PRODUCE,National,CARROTS,CARROTS BAGGED,2 LB
24235,981651,787,PRODUCE,National,PEPPERS-ALL,PEPPERS ALL OTHER,1 OZ
24386,982960,407,GROCERY,National,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14.5 OZ
24426,983278,407,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
24433,983339,673,PRODUCE,National,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS, 
24524,984136,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,9 OZ
24553,984369,1607,PRODUCE,National,VALUE ADDED VEGETABLES,POTATOES PROCESSED,16 OZ
24571,984511,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,9 OZ
24845,986826,2202,SALAD BAR,National,SALAD BAR,CONDIMENTS/SUPPLIES,1.5OZ
24968,987941,407,GROCERY,National,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14.5 OZ
24984,988071,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,16 OZ
25035,988520,69,GROCERY,Private,VEGETABLES - SHELF STABLE,PEAS & ONIONS PEAS & CARROT,15 OZ
25041,988616,1837,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES WHOLE,28 OZ
25054,988720,85,GROCERY,National,VEGETABLES - SHELF STABLE,BEETS,15 OZ
25077,988899,85,GROCERY,National,VEGETABLES - SHELF STABLE,VARIETY BEANS - KIDNEY PINTO,15.5 OZ
25130,989314,5195,PRODUCE,National,PEPPERS-ALL,PEPPERS JALAPENO,PINT
25178,989824,2,PRODUCE,National,ONIONS,ONIONS WHITE (BULK&BAG),20 LB
25188,989918,499,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES WHOLE,28 OZ
25209,990132,5556,PRODUCE,National,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS, 
25270,990804,69,GROCERY,Private,VEGETABLES - SHELF STABLE,MUSHROOMS CND & GLASS,4.5 OZ
25275,990839,85,GROCERY,National,VEGETABLES - SHELF STABLE,CARROTS,14.5 OZ
25307,991083,69,GROCERY,Private,VEGETABLES - SHELF STABLE,TOMATOES WHOLE,28 OZ
25337,991358,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,28 OZ
25347,991435,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
25364,991575,2274,PRODUCE,National,SALAD MIX,SALAD SPINACH,10 OZ
25503,992896,673,PRODUCE,National,VEGETABLES SALAD,SPINACH BULK,24 CT
25560,993327,2,SALAD BAR,National,SALAD BAR,SOUPS, 
25623,993913,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14.5 OZ
25687,994629,1527,GROCERY,National,VEGETABLES - SHELF STABLE,MISCELLANEOUS VEGETABLES,14 OZ
25782,995478,1646,PRODUCE,National,SALAD MIX,SALAD SPINACH,6 OZ
25813,995785,2,PRODUCE,National,PEPPERS-ALL,PEPPERS GREEN BELL,48-54 CT
25821,995852,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
25835,995965,1646,PRODUCE,National,SALAD MIX,GARDEN PLUS,10 OZ
25903,996567,787,PRODUCE,National,PEPPERS-ALL,PEPPERS RED BELL,12 OZ
25910,996623,69,GROCERY,Private,VEGETABLES - SHELF STABLE,MUSHROOMS CND & GLASS,2.5 OZ
25962,997087,1528,GROCERY,National,VEGETABLES - SHELF STABLE,SALADS CND (BEAN POTATO),51 OZ
25978,997183,135,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BREADED VEGETABLES,20 OZ
26065,997931,2,SALAD BAR,National,SALAD BAR,SOUPS, 
26093,998178,69,GROCERY,Private,VEGETABLES - SHELF STABLE,CORN,8.5 OZ
26188,998980,787,PRODUCE,National,ONIONS,ONIONS WHITE (BULK&BAG),10 OZ
26250,999416,5724,GROCERY,National,VEGETABLES - SHELF STABLE,PEAS FRESH PACK CROWDER,15.5 OZ
26343,1000205,5556,PRODUCE,National,VALUE ADDED VEGETABLES,BROCCOLI/CAULIFLOWER PROCESSED,12 OZ
26350,1000237,1646,PRODUCE,National,SALAD MIX,BLENDS,10 OZ
26376,1000441,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,10 OZ
26409,1000728,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
26785,1004066,673,PRODUCE,National,ONIONS,ONIONS WHITE (BULK&BAG),3 LB
26834,1004568,1504,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BREADED VEGETABLES,16 OZ
26899,1005186,2,SALAD BAR,National,SALAD BAR,SALAD BAR FRESH FRUIT, 
26937,1005583,407,GROCERY,National,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,8 OZ
26984,1006062,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,12 OZ
26996,1006184,1646,PRODUCE,National,SALAD MIX,GARDEN PLUS,12 OZ
27037,1006539,1504,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
27106,1007136,2,SALAD BAR,National,SALAD BAR,SALAD BAR FRESH FRUIT, 
27114,1007195,2,PRODUCE,National,CORN,CORN YELLOW,48 CT
27191,1007796,5556,PRODUCE,National,VALUE ADDED VEGETABLES,CUT VEGETABLES ALL OTHER,12 OZ
27245,1008316,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
27283,1008625,715,GROCERY,National,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14.5 OZ
27363,1009246,407,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
27376,1009362,1837,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATO SAUCE,29 OZ
27384,1009473,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES- VALUE,16 OZ
27513,1010676,1633,PRODUCE,National,SALAD MIX,BLENDS,12 OZ
27607,1011578,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
27642,1011884,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,15 OZ
27742,1012759,1083,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,6 OZ
27744,1012807,69,GROCERY,Private,VEGETABLES - SHELF STABLE,ASPARAGUS,11.6 OZ
27745,1012816,69,GROCERY,Private,VEGETABLES - SHELF STABLE,MUSHROOMS CND & GLASS,8 OZ
27782,1013149,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14.5 OZ
27806,1013321,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14.5 OZ
27861,1013770,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
27915,1014155,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
28021,1015060,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,10 OZ
28098,1015781,282,GROCERY,National,VEGETABLES - SHELF STABLE,PEAS GREEN,15 OZ
28412,1018471,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
28503,1019119,2,PRODUCE,National,VEGETABLES SALAD,VARIETY LETTUCE,12 CT
28547,1019542,2,PRODUCE,National,PEPPERS-ALL,PEPPERS ALL OTHER,10 LB
28686,1020768,407,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATO PUREE & ASPIC,15 OZ
28824,1022072,69,GROCERY,Private,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,10 OZ
28891,1022668,1446,GROCERY,National,VEGETABLES - SHELF STABLE,CARROTS,15 OZ
28923,1022981,69,GROCERY,Private,VEGETABLES - SHELF STABLE,TOMATO PASTE,6 OZ
29012,1023830,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES- VALUE,10OZ
29088,1024557,69,GROCERY,Private,VEGETABLES - SHELF STABLE,PEAS GREEN,8.5 OZ
29091,1024581,407,GROCERY,National,VEGETABLES - SHELF STABLE,POTATOES WHITE,15.25 OZ
29099,1024643,1083,GROCERY,National,VEGETABLES - SHELF STABLE,BEETS,15.5 OZ
29194,1025650,2,PRODUCE,National,PEPPERS-ALL,PEPPERS SERRANO,11 LB
29195,1025671,673,PRODUCE,National,CARROTS,CARROTS - BULK,2 LB
29259,1026287,843,GROCERY,National,VEGETABLES - SHELF STABLE,SPINACH & GREENS,14.5 OZ
29295,1026586,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEETS,15 OZ
29366,1027213,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,9 OZ
29408,1027567,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,10 OZ
29457,1027960,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEETS,15 OZ
29538,1028782,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEETS,15 OZ
29572,1029112,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
29725,1030409,407,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
29746,1030569,407,GROCERY,National,VEGETABLES - SHELF STABLE,MISCELLANEOUS VEGETABLES,14.5 OZ
29766,1030819,69,GROCERY,Private,VEGETABLES - SHELF STABLE,PEAS GREEN,14 OZ
29816,1031276,895,GROCERY,Private,VEGETABLES - SHELF STABLE,TOMATOES WHOLE,28 OZ
29893,1031884,69,GROCERY,Private,VEGETABLES - SHELF STABLE,SPINACH & GREENS,14 OZ
29962,1032492,1446,GROCERY,National,VEGETABLES - SHELF STABLE,PEAS GREEN,15 OZ
30030,1033120,843,GROCERY,National,VEGETABLES - SHELF STABLE,SPINACH & GREENS,14.5 OZ
30031,1033142,2,PRODUCE,National,ONIONS,ONIONS SWEET (BULK&BAG),40 LB
30043,1033220,2,PRODUCE,National,CARROTS,CARROTS - BULK,25 LB
30350,1035946,69,GROCERY,Private,VEGETABLES - SHELF STABLE,CARROTS,8.25 OZ
30406,1036426,1504,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
30496,1037096,69,GROCERY,Private,VEGETABLES - SHELF STABLE,CORN,14 3/4 OZ
30526,1037451,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,10OZ
30558,1037720,69,GROCERY,Private,VEGETABLES - SHELF STABLE,POTATOES SWEET,23 OZ
30642,1038437,715,GROCERY,National,VEGETABLES - SHELF STABLE,POTATOES SWEET,15 OZ
30665,1038560,1837,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATO SAUCE,15 OZ
30703,1038894,69,GROCERY,Private,VEGETABLES - SHELF STABLE,CORN,15 OZ
30791,1039682,2,PRODUCE,National,VEGETABLES SALAD,VARIETY LETTUCE,24 CT
30916,1040744,407,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
31107,1042373,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,10 OZ
31140,1042676,5136,GROCERY,National,VEGETABLES - SHELF STABLE,POTATOES SWEET,15 OZ
31206,1043301,2,PRODUCE,National,ONIONS,ONIONS WHITE (BULK&BAG),50 LB
31221,1043429,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
31225,1043506,1675,GROCERY,National,VEGETABLES - SHELF STABLE,MUSHROOMS CND & GLASS,4 OZ
31297,1044089,69,GROCERY,Private,VEGETABLES - SHELF STABLE,MUSHROOMS CND & GLASS,4.5 OZ
31316,1044207,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,28 OZ
31332,1044375,1488,GROCERY,National,VEGETABLES - SHELF STABLE,MUSHROOMS CND & GLASS,6 OZ
31377,1044676,2,PRODUCE,National,ONIONS,ONIONS YELLOW (BULK&BAG),50 LB
31409,1044971,69,GROCERY,Private,VEGETABLES - SHELF STABLE,TOMATO PUREE & ASPIC,28 OZ
31414,1045000,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,14 OZ
31439,1045165,5724,GROCERY,National,VEGETABLES - SHELF STABLE,POTATOES WHITE,15 OZ
31471,1045515,1446,GROCERY,National,VEGETABLES - SHELF STABLE,CORN,15.25 OZ
31532,1046131,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,10OZ
31546,1046217,2,PRODUCE,National,ONIONS,ONIONS YELLOW (BULK&BAG), 
31557,1046262,2,PRODUCE,National,PEPPERS-ALL,PEPPERS RED BELL,22 CT
