,household_key,paid_meat,paid_food,number_of_active_weeks,avg_spending_per_week,paid_veggies,avg_spending_meat_per_week,ratio_spent_for_meat,avg_spending_veggies_per_week,ratio_spent_for_veggies
1256,1291,626.8600000000001,2256.28,72,31.337222222222223,166.39,8.70638888888889,0.27782899285549667,2.310972222222222,0.07374527984115446
1257,1292,168.86000000000004,404.1500000000001,24,16.839583333333337,32.17,7.035833333333335,0.4178151676357788,1.3404166666666668,0.07959915872819497
1258,1293,766.2400000000025,2277.599999999999,79,28.83037974683543,171.21000000000004,9.699240506329145,0.33642430628732123,2.167215189873418,0.07517123287671237
1259,1294,620.3399999999992,3775.43999999998,44,85.8054545454541,244.9,14.098636363636347,0.16430932553556737,5.565909090909091,0.06486661157375069
1260,1295,260.28999999999996,774.6699999999998,38,20.386052631578945,18.330000000000002,6.849736842105262,0.33600113596757325,0.4823684210526316,0.02366168820271858
1261,1296,242.47000000000014,1354.4699999999991,77,17.59051948051947,178.36999999999998,3.148961038961041,0.17901466994470186,2.316493506493506,0.13168988608090257
1262,1297,98.99000000000002,1480.2400000000005,59,25.08881355932204,439.92000000000013,1.6777966101694919,0.06687429065556937,7.45627118644068,0.2971950494514403
1263,1298,124.70999999999998,863.9300000000011,35,24.683714285714316,36.42,3.5631428571428567,0.1443519729607721,1.0405714285714287,0.042156193210097996
1264,1299,400.55000000000035,2635.8099999999945,80,32.94762499999993,173.02000000000007,5.006875000000004,0.15196467120164245,2.162750000000001,0.06564206069481504
1265,1300,260.48000000000013,1590.7200000000023,47,33.84510638297877,174.5,5.542127659574471,0.1637497485415408,3.7127659574468086,0.1096987527660429
1266,1301,124.23000000000003,828.0599999999998,42,19.71571428571428,79.45,2.9578571428571436,0.15002536048112464,1.8916666666666668,0.09594715358790429
1267,1302,67.44000000000003,370.30000000000007,22,16.831818181818186,28.869999999999997,3.0654545454545468,0.182122603294626,1.3122727272727273,0.07796381312449363
1268,1303,479.14000000000004,2485.409999999993,61,40.74442622950808,223.4200000000001,7.854754098360656,0.19278107032642558,3.662622950819674,0.08989261329116756
1269,1304,141.96999999999997,604.9200000000001,56,10.802142857142858,12.240000000000002,2.535178571428571,0.2346921907029028,0.2185714285714286,0.020234080539575483
1270,1305,765.7799999999997,3511.8899999999985,71,49.463239436619695,67.38000000000001,10.785633802816898,0.21805352673346834,0.9490140845070424,0.019186250138814153
1271,1306,525.8199999999997,1925.7300000000007,68,28.319558823529423,149.02,7.732647058823525,0.27304970063300643,2.191470588235294,0.07738364152814774
1272,1307,105.71999999999998,1206.3200000000004,64,18.848750000000006,198.42000000000002,1.6518749999999998,0.08763843756217252,3.1003125000000002,0.1644837190795145
1273,1308,76.17000000000002,237.67000000000002,19,12.508947368421053,14.03,4.008947368421054,0.3204863886902008,0.7384210526315789,0.05903143013421971
1274,1309,13.85,92.45,4,23.1125,10.59,3.4625,0.14981070849107625,2.6475,0.11454840454299621
1275,1310,148.72000000000003,579.5799999999998,27,21.46592592592592,65.07000000000001,5.508148148148149,0.25659960661168446,2.41,0.11227095482935923
1276,1311,145.23000000000002,425.31000000000006,14,30.379285714285718,36.910000000000004,10.373571428571429,0.34146857586231216,2.6364285714285716,0.086783757729656
1277,1312,535.63,3003.789999999997,58,51.789482758620636,189.53,9.235,0.17831805818649124,3.2677586206896554,0.0630969541812178
1278,1313,116.18000000000002,503.3299999999999,16,31.458124999999995,44.74,7.261250000000001,0.2308227206802695,2.79625,0.08888800588083366
1279,1314,1061.64,5471.199999999962,91,60.1230769230765,203.64000000000007,11.666373626373627,0.19404152653896906,2.2378021978021985,0.03722035385290274
1280,1315,92.99000000000002,465.9500000000001,5,93.19000000000003,57.40000000000001,18.598000000000006,0.19957076939585794,11.480000000000002,0.1231891833887756
1281,1316,657.3800000000001,2517.6799999999944,42,59.94476190476177,101.72,15.651904761904765,0.26110546217152364,2.421904761904762,0.04040227511041921
1282,1317,670.3900000000003,3106.2299999999987,88,35.29806818181817,125.53999999999998,7.6180681818181855,0.2158211079025058,1.4265909090909088,0.04041555197136079
1283,1318,565.6700000000002,3321.1599999999858,63,52.71682539682517,365.4500000000002,8.978888888888893,0.1703230196678277,5.800793650793654,0.11003685459297408
1284,1319,137.75999999999996,578.3399999999998,38,15.219473684210522,52.47999999999998,3.625263157894736,0.23819898329702252,1.3810526315789469,0.09074246982743714
1285,1320,56.160000000000004,192.62,10,19.262,5.87,5.6160000000000005,0.2915585089814142,0.587,0.030474509396739694
1286,1321,384.9099999999998,1257.2500000000018,73,17.222602739726053,30.78,5.272739726027394,0.3061523165639286,0.42164383561643837,0.024482004374627126
1287,1322,74.88000000000001,193.73000000000016,15,12.915333333333344,13.830000000000002,4.992000000000001,0.3865173179166879,0.9220000000000002,0.07138801424663187
1288,1323,67.19,220.07000000000002,9,24.452222222222225,0.8400000000000001,7.4655555555555555,0.30531194619893665,0.09333333333333334,0.0038169673285772705
1289,1324,446.5700000000001,1733.2499999999993,38,45.61184210526314,154.80000000000004,11.75184210526316,0.2576489254291073,4.0736842105263165,0.08931198615318048
1290,1325,553.9200000000003,1980.9400000000026,44,45.021363636363695,183.39000000000004,12.589090909090915,0.2796248245782303,4.167954545454546,0.09257726130019071
1291,1326,889.8900000000001,4742.059999999992,80,59.2757499999999,312.33000000000015,11.123625,0.18765894990784626,3.904125000000002,0.06586378071977171
1292,1327,66.27000000000001,288.83,8,36.10375,35.720000000000006,8.283750000000001,0.22944292490392276,4.465000000000001,0.12367136377800093
1293,1328,666.2700000000003,1664.76,40,41.619,88.49,16.65675000000001,0.4002198515101278,2.21225,0.053154809101612244
1294,1329,364.0000000000001,1005.1900000000014,27,37.229259259259315,102.46999999999996,13.481481481481486,0.36212059411653474,3.7951851851851837,0.10194092659099255
1295,1330,325.88,1156.3400000000015,50,23.12680000000003,57.64000000000002,6.5176,0.2818202258851199,1.1528000000000005,0.049846930833491836
1296,1331,155.20000000000007,974.2700000000006,51,19.103333333333342,69.25999999999999,3.0431372549019624,0.15929875701807508,1.3580392156862744,0.0710891231383497
1297,1332,369.44000000000005,1334.5100000000014,49,27.2348979591837,149.58,7.539591836734695,0.2768356925013673,3.05265306122449,0.11208608403084268
1298,1333,1099.35,4862.799999999985,73,66.61369863013678,268.4000000000001,15.059589041095888,0.2260734556222759,3.6767123287671244,0.055194538126182635
1299,1334,53.99,441.11000000000024,27,16.337407407407415,20.13,1.9996296296296296,0.12239577429666064,0.7455555555555555,0.0456348756545986
1300,1335,78.30000000000001,607.9799999999998,24,25.332499999999992,52.52,3.2625000000000006,0.12878713115563017,2.1883333333333335,0.08638442054014937
1301,1336,1193.8099999999995,3613.2799999999943,77,46.925714285714214,336.32,15.504025974025968,0.3303950980826289,4.367792207792208,0.09307886463268845
1302,1337,1266.8599999999994,4615.939999999985,84,54.95166666666649,241.07000000000028,15.08166666666666,0.274453307452004,2.8698809523809556,0.052225548858954196
1303,1338,287.9700000000001,1195.1600000000014,48,24.899166666666698,37.0,5.9993750000000015,0.24094681883597152,0.7708333333333334,0.030958198065530938
1304,1340,30.169999999999998,293.03000000000014,32,9.157187500000004,18.83,0.9428124999999999,0.10295874142579252,0.5884375,0.06425963211957816
1305,1341,10.95,93.10000000000002,10,9.310000000000002,4.52,1.095,0.11761546723952736,0.45199999999999996,0.04854994629430718
1306,1343,48.12000000000001,200.90000000000006,10,20.090000000000007,42.76000000000001,4.812000000000001,0.23952215032354401,4.276000000000002,0.21284221005475362
1307,1344,340.7799999999999,1127.62,25,45.1048,28.620000000000005,13.631199999999996,0.30221173799684287,1.1448000000000003,0.025380890725599056
1308,1345,63.12000000000001,862.2900000000014,41,21.03146341463418,56.94000000000001,1.5395121951219515,0.07320043140938652,1.3887804878048784,0.06603346901854355
1309,1346,61.13999999999999,787.0600000000004,42,18.73952380952382,26.79,1.4557142857142855,0.07768149823393382,0.6378571428571428,0.03403806571290623
1310,1347,104.71,1163.0599999999995,56,20.768928571428564,94.79,1.8698214285714285,0.09002974911010612,1.6926785714285715,0.0815005244785308
1311,1348,34.14,284.8700000000002,21,13.565238095238104,34.36000000000001,1.6257142857142857,0.11984413943202155,1.6361904761904764,0.12061642152560811
1312,1349,929.86,3312.109999999988,80,41.401374999999845,348.46000000000004,11.62325,0.2807455066407829,4.3557500000000005,0.10520785843465384
1313,1350,577.4699999999998,1856.8100000000002,51,36.40803921568628,134.82,11.322941176470584,0.31100112558635495,2.643529411764706,0.07260839827445995
1314,1352,579.5800000000002,2639.369999999994,65,40.605692307692216,248.1100000000002,8.916615384615387,0.21959028101403041,3.817076923076926,0.09400349325786106
1315,1353,663.6300000000003,2446.6100000000006,78,31.36679487179488,175.8799999999999,8.508076923076928,0.2712447018527678,2.254871794871794,0.07188722354604937
1316,1354,244.70000000000002,1436.5000000000005,59,24.34745762711865,129.98000000000002,4.147457627118644,0.17034458753915763,2.2030508474576274,0.09048381482770622
1317,1355,103.86,337.03999999999996,9,37.44888888888889,27.479999999999997,11.54,0.308153334915737,3.053333333333333,0.08153334915737004
1318,1356,331.30000000000007,1695.180000000001,62,27.341612903225823,115.02999999999999,5.343548387096775,0.195436472822945,1.855322580645161,0.06785710072086736
1319,1357,42.59000000000002,1344.0499999999981,72,18.667361111111084,10.01,0.591527777777778,0.03168780923328751,0.13902777777777778,0.007447639596741203
1320,1358,355.38999999999993,1594.4799999999966,34,46.896470588235196,36.9,10.452647058823528,0.22288771260849977,1.0852941176470587,0.02314234107671471
1321,1359,179.35,744.11,41,18.149024390243902,37.6,4.374390243902439,0.2410261923640322,0.9170731707317074,0.05053016355108788
1322,1361,155.74999999999994,466.78000000000026,11,42.43454545454548,40.889999999999986,14.159090909090905,0.33366896610823055,3.717272727272726,0.08760015424825392
1323,1362,33.4,1160.1800000000007,47,24.684680851063845,77.51999999999998,0.7106382978723403,0.02878863624609972,1.6493617021276592,0.06681721801789371
1324,1363,753.5999999999998,2355.0399999999995,34,69.26588235294116,234.82000000000008,22.164705882352933,0.3199945648481554,6.906470588235297,0.09970955907330667
1325,1364,440.1600000000002,1524.94,79,19.303037974683544,206.20999999999995,5.571645569620256,0.2886408645586057,2.6102531645569615,0.13522499245871966
1326,1365,12.24,62.080000000000005,7,8.86857142857143,3.3200000000000003,1.7485714285714287,0.1971649484536082,0.4742857142857143,0.05347938144329896
1327,1366,397.6800000000002,2414.639999999998,79,30.565063291139214,227.34000000000006,5.033924050632914,0.16469535831428309,2.8777215189873426,0.09415068084683442
1328,1367,1068.8200000000004,5745.129999999993,92,62.44706521739123,476.02999999999963,11.617608695652178,0.18603930633423468,5.174239130434779,0.08285800321315623
1329,1368,581.4100000000005,1784.5100000000004,28,63.732500000000016,162.15000000000006,20.764642857142878,0.32580932580932603,5.79107142857143,0.09086527954452484
1330,1369,317.15000000000003,2367.1099999999983,77,30.74168831168829,129.97999999999993,4.11883116883117,0.13398194422734908,1.6880519480519471,0.05491084064534391
1331,1370,1498.2300000000002,5777.049999999973,82,70.45182926829236,900.7900000000014,18.271097560975612,0.25934170554175695,10.985243902439041,0.15592560216719703
1332,1371,144.16000000000003,491.79999999999984,27,18.214814814814808,11.520000000000001,5.3392592592592605,0.2931272875152503,0.4266666666666667,0.023424156161041085
1333,1372,141.28,711.1899999999998,21,33.86619047619047,33.540000000000006,6.727619047619048,0.19865296193703516,1.5971428571428574,0.04716039314388562
1334,1373,7.2,420.4000000000003,30,14.013333333333344,45.63,0.24000000000000002,0.017126546146527106,1.5210000000000001,0.10853948620361553
1335,1374,608.3100000000001,2158.2000000000007,63,34.25714285714287,94.50000000000001,9.655714285714287,0.28185988323603,1.5000000000000002,0.04378648874061718
1336,1375,430.27000000000027,2406.579999999997,65,37.02430769230765,283.7400000000002,6.619538461538466,0.178788986861023,4.365230769230772,0.11790175269469558
1337,1376,1095.0000000000002,4550.679999999986,75,60.67573333333314,264.67,14.600000000000003,0.240623379363085,3.5289333333333337,0.058160538644774155
1338,1377,66.09000000000002,507.6600000000002,25,20.306400000000007,97.97,2.6436000000000006,0.1301855572627349,3.9188,0.19298349288894134
1339,1378,823.4899999999996,4763.069999999999,78,61.06499999999998,475.9800000000001,10.557564102564097,0.1728905936717285,6.1023076923076935,0.09993134679943823
1340,1379,959.2399999999998,5856.229999999961,90,65.0692222222218,636.7700000000002,10.65822222222222,0.1637982114773508,7.075222222222225,0.10873377582506226
1341,1380,11.76,242.33,21,11.53952380952381,36.19,0.5599999999999999,0.04852886559650063,1.7233333333333332,0.14934180662732635
1342,1382,476.7100000000004,2095.1900000000014,66,31.745303030303052,100.30999999999996,7.222878787878794,0.22752590457190044,1.5198484848484843,0.04787632625203437
1343,1383,137.49000000000004,838.1000000000003,55,15.238181818181824,63.16000000000001,2.4998181818181826,0.16404963608161316,1.1483636363636365,0.07536093544923038
1344,1384,133.78000000000003,577.3199999999998,30,19.243999999999993,58.93000000000002,4.459333333333334,0.23172590591006734,1.964333333333334,0.10207510566063889
1345,1385,1137.3900000000008,4214.8499999999885,59,71.43813559322014,146.76000000000005,19.277796610169506,0.26985301968041664,2.487457627118645,0.03481974447489246
1346,1386,8.78,60.79,7,8.684285714285714,28.629999999999992,1.2542857142857142,0.14443164994242474,4.089999999999999,0.47096561934528697
1347,1387,492.20000000000016,1589.930000000001,53,29.998679245283036,161.92000000000007,9.286792452830191,0.3095733774442899,3.055094339622643,0.10184096155176642
1348,1388,770.1200000000005,3919.049999999975,66,59.37954545454508,108.47000000000001,11.668484848484855,0.1965068064964737,1.6434848484848488,0.02767762595526995
1349,1389,329.7200000000001,1542.650000000001,31,49.76290322580648,36.480000000000004,10.636129032258067,0.2137361034583346,1.1767741935483873,0.023647619356302454
1350,1390,948.2500000000003,3257.2599999999957,61,53.397704918032716,239.76000000000005,15.54508196721312,0.2911189158986392,3.9304918032786893,0.07360787901487764
1351,1391,853.1300000000003,3264.1299999999833,70,46.63042857142833,364.6700000000003,12.187571428571433,0.26136520297904947,5.209571428571433,0.11172042780158944
1352,1392,157.21000000000006,1348.5700000000002,56,24.081607142857145,83.92999999999998,2.80732142857143,0.11657533535522817,1.4987499999999996,0.06223629474183763
1353,1393,972.1400000000002,4007.6599999999858,88,45.54159090909075,327.51000000000016,11.047045454545456,0.24257047753552036,3.721704545454547,0.08172100427681023
1354,1394,910.2500000000001,3248.819999999985,72,45.122499999999796,322.3800000000002,12.642361111111112,0.28017864947888904,4.477500000000003,0.09922987423125985
1355,1395,274.03000000000003,762.1099999999997,27,28.226296296296283,37.43,10.14925925925926,0.35956751650024293,1.3862962962962964,0.04911364501187495
1356,1396,1178.6500000000003,4309.849999999993,70,61.56928571428561,341.3,16.837857142857146,0.2734781952968206,4.8757142857142854,0.07919069109133742
1357,1397,877.4899999999992,3615.4099999999853,87,41.55643678160903,265.4899999999999,10.08609195402298,0.2427082958779233,3.0516091954022975,0.07343288866269689
1358,1398,72.51999999999998,260.9899999999999,17,15.352352941176465,1.9,4.265882352941175,0.27786505230085445,0.11176470588235293,0.007279972412736122
1359,1399,89.19000000000003,689.6799999999994,28,24.63142857142855,34.95000000000001,3.1853571428571437,0.12932084444959996,1.2482142857142862,0.050675675675675734
1360,1400,97.90000000000002,198.52000000000004,10,19.852000000000004,0.39,9.790000000000003,0.49314930485593395,0.039,0.001964537578077775
1361,1401,42.93,238.89000000000007,39,6.125384615384617,19.39,1.1007692307692307,0.17970614090167017,0.4971794871794872,0.08116706433923561
1362,1402,491.0400000000002,1529.9100000000021,82,18.65743902439027,86.78999999999995,5.988292682926832,0.3209600564739099,1.0584146341463407,0.056728827185912774
1363,1403,398.47000000000014,1077.0500000000004,42,25.64404761904763,44.029999999999994,9.487380952380956,0.36996425421289636,1.0483333333333331,0.040880181978552504
1364,1404,163.82000000000002,739.4499999999997,30,24.648333333333323,25.230000000000004,5.4606666666666674,0.2215430387450133,0.8410000000000001,0.03411995401987966
1365,1405,289.90000000000003,1223.0099999999998,31,39.45193548387096,107.43999999999997,9.351612903225808,0.23703812724344045,3.4658064516129024,0.08784883198011463
1366,1406,527.32,2221.4699999999975,58,38.30120689655168,121.98999999999992,9.091724137931035,0.23737435121788752,2.103275862068964,0.054914088418929835
1367,1407,125.87,1062.9899999999996,24,44.291249999999984,29.009999999999998,5.244583333333334,0.1184112738595848,1.20875,0.02729094347077584
1368,1408,168.14000000000004,672.7300000000001,37,18.181891891891894,7.47,4.544324324324325,0.24993682458044092,0.20189189189189188,0.011104009037801196
1369,1409,491.0200000000001,2565.9799999999973,58,44.24103448275857,230.04,8.465862068965519,0.1913576879009192,3.966206896551724,0.08964995830053245
1370,1410,523.7300000000001,1512.2100000000019,26,58.161923076923145,80.41999999999999,20.143461538461544,0.34633417316377985,3.0930769230769224,0.05318044451498131
1371,1411,43.190000000000005,90.97999999999998,5,18.195999999999994,3.42,8.638000000000002,0.47471971861947704,0.6839999999999999,0.03759067927016928
1372,1412,469.71000000000004,2630.7099999999978,55,47.83109090909087,175.53000000000006,8.54018181818182,0.1785487567994954,3.1914545454545467,0.066723432077272
1373,1413,110.51999999999997,283.64000000000016,19,14.928421052631586,15.71,5.816842105263156,0.3896488506557605,0.8268421052631579,0.05538711042166124
1374,1414,57.730000000000004,158.87000000000006,11,14.442727272727279,3.9099999999999997,5.248181818181819,0.36337886322150176,0.3554545454545454,0.024611317429344734
1375,1415,24.229999999999997,183.17000000000016,22,8.325909090909098,13.129999999999999,1.1013636363636363,0.132281487143091,0.5968181818181818,0.07168204400283883
1376,1416,2.64,39.870000000000005,3,13.290000000000001,0.6900000000000001,0.88,0.06621519939804364,0.23,0.01730624529721595
1377,1417,501.0999999999997,1246.340000000001,37,33.68486486486489,56.88999999999999,13.543243243243234,0.40205722355055545,1.5375675675675673,0.045645650464560185
1378,1418,137.82,1420.53,61,23.28737704918033,104.13999999999996,2.2593442622950817,0.0970201262908914,1.7072131147540976,0.073310665737436
1379,1419,1196.77,4594.179999999995,92,49.936739130434724,320.19999999999965,13.008369565217391,0.26049697660953675,3.480434782608692,0.0696968773535212
1380,1420,1128.3799999999999,2821.229999999999,45,62.69399999999998,101.98999999999998,25.07511111111111,0.39996030100346314,2.266444444444444,0.03615089872147964
1381,1421,698.0599999999998,2608.3399999999974,94,27.748297872340398,82.55000000000001,7.426170212765956,0.26762615303219695,0.8781914893617022,0.031648481409632216
1382,1422,108.84000000000002,307.69,8,38.46125,20.589999999999996,13.605000000000002,0.35373265299489753,2.5737499999999995,0.06691800188501412
1383,1423,78.11000000000001,1078.8400000000006,75,14.38453333333334,22.409999999999997,1.0414666666666668,0.07240183901227241,0.29879999999999995,0.020772311000704445
1384,1424,54.38000000000001,370.7099999999999,38,9.755526315789472,25.560000000000002,1.4310526315789476,0.14669148390925527,0.6726315789473685,0.06894877397426562
1385,1425,478.41999999999996,2109.8000000000006,63,33.4888888888889,81.07000000000002,7.593968253968253,0.22676083041046532,1.286825396825397,0.03842544316996871
1386,1426,539.77,1520.7100000000028,44,34.561590909090974,85.03000000000002,12.2675,0.35494604493953413,1.9325000000000003,0.05591467143636844
1387,1427,481.22999999999996,1799.7400000000014,42,42.850952380952414,138.95,11.457857142857142,0.26738862280107106,3.308333333333333,0.07720559636391917
1388,1428,336.68000000000006,2223.039999999999,64,34.734999999999985,144.00999999999996,5.260625000000001,0.15145026630200095,2.2501562499999994,0.0647806607168562
1389,1429,7.37,341.24,51,6.690980392156863,23.940000000000005,0.14450980392156862,0.02159770249677646,0.4694117647058825,0.07015590200445436
1390,1430,2308.309999999995,9369.329999999898,90,104.10366666666553,631.29,25.647888888888833,0.24636873714556112,7.014333333333333,0.06737835042633858
1391,1431,394.0499999999999,2085.2300000000005,73,28.564794520547952,48.169999999999995,5.39794520547945,0.18897195992768173,0.6598630136986301,0.023100569241762292
1392,1432,32.830000000000005,167.2299999999999,9,18.5811111111111,18.189999999999998,3.6477777777777782,0.19631645039765608,2.021111111111111,0.10877234945882922
1393,1433,2.49,51.58,7,7.368571428571428,2.0300000000000002,0.35571428571428576,0.04827452500969369,0.29000000000000004,0.03935633966653743
1394,1434,723.6000000000004,2654.210000000003,78,34.02833333333337,171.54999999999998,9.276923076923081,0.2726234924892904,2.199358974358974,0.06463316768454636
1395,1436,14.98,87.68000000000002,6,14.613333333333337,16.200000000000003,2.4966666666666666,0.17084854014598536,2.7000000000000006,0.18476277372262773
1396,1437,983.2800000000005,3080.5899999999965,57,54.04543859649117,140.03,17.250526315789482,0.3191856105486292,2.4566666666666666,0.04545557831454369
1397,1438,323.91,1686.9900000000002,32,52.71843750000001,194.44000000000005,10.1221875,0.19200469475219176,6.076250000000002,0.11525853739500533
1398,1439,142.50000000000003,357.23000000000013,23,15.531739130434788,25.62,6.195652173913045,0.3989026677490692,1.113913043478261,0.07171850068583263
1399,1440,378.29999999999984,1228.7199999999996,46,26.71130434782608,77.06999999999998,8.223913043478257,0.30788137248518777,1.6754347826086953,0.06272381014388959
1400,1441,38.78,209.10999999999999,10,20.910999999999998,18.91,3.878,0.18545263258572045,1.891,0.09043087370283584
1401,1442,31.810000000000002,197.6200000000001,14,14.115714285714292,5.390000000000001,2.2721428571428572,0.16096548932294297,0.38500000000000006,0.027274567351482638
1402,1443,399.6100000000003,1682.5700000000004,65,25.885692307692313,32.89,6.147846153846158,0.23749977712665757,0.506,0.01954747796525553
1403,1444,29.71,255.48000000000013,15,17.032000000000007,6.19,1.9806666666666668,0.11629090339752618,0.4126666666666667,0.024228902458118044
1404,1445,481.78000000000014,2836.6699999999882,69,41.11115942028969,415.6600000000002,6.982318840579712,0.1698399884371471,6.0240579710144955,0.14653096764868734
1405,1446,154.48,1318.3599999999994,34,38.77529411764704,123.69000000000001,4.543529411764705,0.1171758851906915,3.6379411764705885,0.09382111107739924
1406,1447,27.64,158.92,17,9.348235294117647,6.46,1.6258823529411766,0.17392398691165367,0.38,0.04064938333752832
1407,1448,535.2099999999999,1379.2600000000007,31,44.49225806451615,12.66,17.264838709677417,0.38804141351159294,0.40838709677419355,0.009178835027478498
1408,1449,83.11000000000001,252.04,27,9.334814814814814,3.0,3.0781481481481485,0.3297492461514046,0.1111111111111111,0.011902872559911125
1409,1450,278.68000000000006,787.0900000000004,34,23.14970588235295,78.72999999999998,8.196470588235297,0.35406370300727996,2.315588235294117,0.10002668055749654
1410,1451,1115.930000000001,3263.069999999991,81,40.2848148148147,158.22999999999993,13.776913580246926,0.3419877599928914,1.9534567901234559,0.04849114484212731
1411,1452,141.04,1114.5799999999956,89,12.523370786516805,33.26,1.5847191011235955,0.126540939187856,0.3737078651685393,0.029840836907175913
1412,1453,3213.119999999986,13945.16999999999,87,160.28931034482747,1721.200000000001,36.93241379310329,0.2304109594935012,19.78390804597702,0.12342624722394938
1413,1454,345.07,3029.139999999993,60,50.48566666666655,287.9000000000001,5.751166666666666,0.11391682127600598,4.798333333333335,0.0950434776867364
1414,1455,137.64000000000004,440.0000000000001,5,88.00000000000003,42.160000000000004,27.52800000000001,0.31281818181818183,8.432,0.09581818181818179
1415,1456,291.73000000000013,1037.0000000000005,38,27.289473684210538,64.17,7.677105263157898,0.281321118611379,1.6886842105263158,0.06188042430086786
1416,1457,784.9599999999999,2044.089999999999,25,81.76359999999995,133.95000000000002,31.398399999999995,0.3840144024969548,5.3580000000000005,0.06553038271308997
1417,1458,587.3400000000001,1830.5099999999993,64,28.60171874999999,163.0099999999999,9.177187500000002,0.32086139928216745,2.5470312499999985,0.0890516850495217
1418,1459,1416.6200000000006,3363.869999999993,46,73.12760869565203,236.61999999999998,30.79608695652175,0.42112804597086195,5.1439130434782605,0.07034160059693165
1419,1460,509.1500000000003,1568.670000000001,35,44.819142857142886,118.76999999999997,14.547142857142866,0.324574320921545,3.3934285714285704,0.07571382126259818
1420,1461,1518.1999999999994,4150.609999999991,89,46.63606741573023,145.38,17.058426966292128,0.3657775604067843,1.6334831460674157,0.03502617687520637
1421,1462,884.6799999999987,3643.6499999999846,73,49.913013698629925,345.2899999999998,12.118904109589023,0.24280048852112646,4.729999999999997,0.09476486490195306
1422,1463,363.28999999999996,1566.1899999999998,67,23.375970149253728,176.33000000000007,5.4222388059701485,0.23195780843958907,2.6317910447761204,0.11258531851180259
1423,1464,518.5900000000001,1475.130000000003,49,30.10469387755108,153.86,10.583469387755105,0.3515554561292897,3.14,0.10430267162894097
1424,1465,138.59,671.9700000000007,36,18.665833333333353,40.16,3.8497222222222223,0.2062443263836181,1.1155555555555554,0.05976457282319144
1425,1466,150.01,716.0000000000003,25,28.640000000000015,77.00000000000001,6.0004,0.20951117318435744,3.0800000000000005,0.10754189944134074
1426,1467,148.49999999999997,1656.5600000000104,71,23.33183098591564,89.44999999999999,2.0915492957746475,0.08964359878301965,1.2598591549295772,0.0539974404790647
1427,1468,580.9900000000001,2494.6799999999935,43,58.01581395348822,307.77000000000004,13.511395348837212,0.23289159331056553,7.157441860465117,0.12337053249314575
1428,1469,211.46999999999997,823.3700000000007,28,29.406071428571455,29.63,7.552499999999999,0.25683471586285606,1.0582142857142858,0.03598625162442155
1429,1470,115.06000000000002,845.0200000000012,55,15.364000000000022,42.57,2.092,0.13616245769330884,0.774,0.05037750585784945
1430,1471,7.99,127.20999999999998,20,6.360499999999999,9.510000000000002,0.3995,0.06280952755286535,0.4755000000000001,0.07475827372061947
1431,1472,17.959999999999997,136.42,3,45.47333333333333,10.66,5.9866666666666655,0.13165225040316667,3.5533333333333332,0.07814103503885061
1432,1473,279.84,2980.6699999999887,63,47.31222222222204,220.86,4.441904761904762,0.09388493191128204,3.505714285714286,0.07409743446943165
1433,1474,504.98,1661.379999999998,45,36.91955555555551,20.79,11.221777777777778,0.30395213617595046,0.46199999999999997,0.012513693435577667
1434,1475,2353.620000000001,9893.599999999906,87,113.71954022988398,635.6699999999995,27.05310344827587,0.23789318347214594,7.306551724137925,0.06425062666774536
1435,1476,291.3100000000002,3714.6499999999874,85,43.701764705882205,189.3099999999999,3.4271764705882375,0.07842192400360766,2.227176470588234,0.05096307862113538
1436,1477,89.78999999999999,216.58000000000007,15,14.438666666666672,8.93,5.986,0.41458121710222534,0.5953333333333333,0.04123187736633113
1437,1478,19.769999999999996,55.69,5,11.138,0.14,3.9539999999999993,0.35500089782725797,0.028000000000000004,0.0025139163224995515
1438,1479,588.1100000000001,3238.4799999999927,98,33.04571428571421,100.20999999999997,6.001122448979594,0.18160062745485583,1.022551020408163,0.030943529063017276
1439,1480,18.43,56.269999999999996,22,2.5577272727272726,0.0,0.8377272727272728,0.32752799004798294,0.0,0.0
1440,1481,437.94,1732.8000000000036,65,26.658461538461594,71.69000000000005,6.7375384615384615,0.25273545706371137,1.1029230769230778,0.041372345337026724
1441,1482,246.87999999999997,634.4799999999998,14,45.319999999999986,77.20000000000002,17.634285714285713,0.3891060395914766,5.514285714285715,0.12167444206279163
1442,1483,1055.43,3336.099999999991,58,57.51896551724122,128.13999999999996,18.197068965517243,0.3163664158748248,2.2093103448275855,0.038410119600731485
1443,1484,323.85,2408.7199999999975,67,35.95104477611937,262.5099999999998,4.833582089552239,0.13444900195954712,3.9180597014925347,0.10898319439370291
1444,1485,158.93,1306.830000000002,46,28.409347826087,132.34,3.455,0.12161490017829385,2.8769565217391304,0.10126795375067897
1445,1486,124.22,433.0200000000002,13,33.30923076923079,15.78,9.555384615384614,0.286868966791372,1.2138461538461538,0.03644173479285019
1446,1487,333.1,785.000000000001,23,34.13043478260874,34.82,14.482608695652175,0.42433121019108233,1.5139130434782608,0.044356687898089116
1447,1488,431.03,1561.7699999999986,48,32.536874999999974,89.79999999999998,8.979791666666666,0.27598814165978364,1.870833333333333,0.057498863469012756
1448,1489,1542.6500000000005,8596.540000000015,89,96.59033707865186,311.4499999999998,17.333146067415736,0.17945010434430572,3.499438202247189,0.03622969241113277
