,PRODUCT_ID,MANUFACTURER,DEPARTMENT,BRAND,COMMODITY_DESC,SUB_COMMODITY_DESC,CURR_SIZE_OF_PRODUCT
37635,1100728,843,GROCERY,National,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,16 OZ
37639,1100816,531,GROCERY,National,HISPANIC,AUTHENTIC VEGETABLES AND FOODS,12.69 OZ
37689,1101236,5441,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC POTATOES,1.5 LB
37719,1101502,1424,GROCERY,National,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,48 OZ
37740,1101706,1646,PRODUCE,National,SALAD MIX,BLENDS,5 OZ
37776,1101960,69,GROCERY,Private,HISPANIC,MEXICAN BEANS REFRIED,16 OZ
37813,1102453,2,PRODUCE,National,ONIONS,ONIONS YELLOW (BULK&BAG),32 LB
37814,1102456,843,GROCERY,National,BEANS - CANNED GLASS & MW,PREPARED BEANS - BAKED W/PORK,28 OZ
37816,1102491,347,NUTRITION,National,FROZEN,FROZEN VEGETABLES,16 OZ
37879,1103162,2,SALAD BAR,National,SALAD BAR,SOUPS, 
37970,1103957,1251,GROCERY,National,CANNED JUICES,TOMATO JUICE (OVER 50% JCE),46 OZ
38093,1105157,1663,GROCERY,National,HISPANIC,AUTHENTIC PASTA RICE BEANS,30 OZ
38099,1105226,2,PRODUCE,National,VEGETABLES - ALL OTHERS,VEGETABLES ALL OTHER,12 CT
38156,1105623,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
38174,1105769,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,9 OZ
38186,1105885,2,PRODUCE,National,VEGETABLES - ALL OTHERS,GREENS, 
38236,1106286,1663,GROCERY,National,HISPANIC,AUTHENTIC PASTA RICE BEANS,16 OZ
38299,1106896,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN CORN ON THE COB,6 CT
38302,1106956,1446,GROCERY,National,VEGETABLES - SHELF STABLE,BEANS WAX SHELLIES,28 OZ
38309,1107039,1646,PRODUCE,National,SALAD MIX,GARDEN PLUS,18 OZ
38365,1107543,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,9 OZ
38452,1108429,2202,SALAD BAR,National,SALAD BAR,CONDIMENTS/SUPPLIES,1.5OZ
38544,1109295,649,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC SALAD MIX,4 OZ
38561,1109433,3116,CHEF SHOPPE,National,UNKNOWN,INSTORE CUT VEGETABLES, 
38590,1109738,69,NUTRITION,Private,ORGANICS FRUIT & VEGETABLES,ORGANIC DRIED FRUIT,15 OZ
38722,1110793,69,GROCERY,Private,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,15 OZ
38727,1110843,2,SALAD BAR,National,SALAD BAR,SALAD BAR FRESH FRUIT, 
38736,1110949,407,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATO PASTE,6 OZ
38780,1111304,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEANS WAX SHELLIES,8 OZ
38812,1111665,2202,SALAD BAR,National,SALAD BAR,CONDIMENTS/SUPPLIES,1.5OZ
38821,1111763,5523,NUTRITION,National,FROZEN,FROZEN VEGETABLES,16 OZ
38840,1111927,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEANS WAX SHELLIES,14.5 OZ
38871,1112169,1504,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
38886,1112333,2,PRODUCE,National,VEGETABLES - ALL OTHERS,GREENS,25 LB
38904,1112486,347,NUTRITION,National,FROZEN,FROZEN VEGETABLES,10 OZ
38982,1113112,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,10 OZ
38994,1113285,282,GROCERY,National,VEGETABLES - SHELF STABLE,PEAS GREEN,15 OZ
39037,1113675,1251,GROCERY,National,CANNED JUICES,VEG JUICE (EXCEPT TOMATO) (OVE,46 OZ
39041,1113721,1446,GROCERY,National,VEGETABLES - SHELF STABLE,KRAUT & CABBAGE,14 OZ
39071,1114128,69,GROCERY,Private,VEGETABLES - SHELF STABLE,CORN,11 OZ
39092,1114341,1663,GROCERY,National,HISPANIC,AUTHENTIC PASTA RICE BEANS,16 OZ
39111,1114587,5136,GROCERY,National,VEGETABLES - SHELF STABLE,SPINACH & GREENS,14 OZ
39146,1114899,2229,GROCERY,National,VEGETABLES - SHELF STABLE,KRAUT & CABBAGE,19.4 OZ
39160,1115037,2004,NUTRITION,National,PREPARED/PKGD FOODS,VEGETABLES/DRY BEANS,15 OZ
39242,1115752,85,GROCERY,National,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,26 OZ
39278,1116007,1607,PRODUCE,National,VALUE ADDED VEGETABLES,POTATOES PROCESSED,16 OZ
39292,1116074,1663,GROCERY,National,HISPANIC,AUTHENTIC PASTA RICE BEANS,15 OZ
39337,1116451,2,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC TROPICAL FRUIT, 
39357,1116601,2,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC VEGETABLES SALAD,3 LB
39405,1116996,1251,GROCERY,National,CANNED JUICES,VEG JUICE (EXCEPT TOMATO) (OVE,64 OZ
39414,1117061,407,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
39440,1117269,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,10 OZ
39451,1117382,407,GROCERY,National,VEGETABLES - SHELF STABLE,CORN,14.75 OZ
39452,1117393,3182,SALAD BAR,National,SALAD BAR,SALAD BAR FRESH FRUIT, 
39471,1117514,673,PRODUCE,National,BROCCOLI/CAULIFLOWER,CAULIFLOWER WHOLE, 
39539,1118074,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEETS,8.25 OZ
39574,1118487,85,GROCERY,National,VEGETABLES - SHELF STABLE,MISCELLANEOUS VEGETABLES,6 OZ
39610,1118790,85,GROCERY,National,VEGETABLES - SHELF STABLE,CORN,15.25 OZ
39630,1119051,2,PRODUCE,National,VEGETABLES SALAD,VARIETY LETTUCE, 
39662,1119289,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,8 OZ
39671,1119405,649,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC SALAD MIX,5 OZ
39743,1120054,69,GROCERY,Private,VEGETABLES - SHELF STABLE,SPINACH & GREENS,7.75 OZ
39765,1120256,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
39776,1120318,1504,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
39800,1120532,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
39825,1120772,1251,GROCERY,National,CANNED JUICES,VEG JUICE (EXCEPT TOMATO) (OVE,64 OZ
39902,1121463,1663,GROCERY,National,HISPANIC,AUTHENTIC PASTA RICE BEANS,16 OZ
39904,1121494,895,GROCERY,Private,VEGETABLES - SHELF STABLE,TOMATOES WHOLE,14.5 OZ
39938,1121763,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
39977,1122112,407,GROCERY,National,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,50 OZ
39984,1122175,1446,GROCERY,National,VEGETABLES - SHELF STABLE,PEAS GREEN,105 OZ
40065,1122889,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,10OZ
40080,1123067,165,GROCERY,National,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14.5 OZ
40183,1124100,69,GROCERY,Private,VEGETABLES - SHELF STABLE,CORN,15.25 OZ
40195,1124210,2,SALAD BAR,National,SALAD BAR,SALAD BAR FRESH FRUIT, 
40202,1124305,69,GROCERY,Private,VEGETABLES - SHELF STABLE,POTATOES SWEET,15 OZ
40230,1124507,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
40237,1124551,1646,PRODUCE,National,SALAD MIX,KITS,15 OZ
40354,1125652,1377,GROCERY,National,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,15 OZ
40365,1125749,1377,GROCERY,National,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,15 OZ
40378,1125891,282,GROCERY,National,VEGETABLES - SHELF STABLE,MUSHROOMS CND & GLASS,L      4OZ
40382,1125904,69,GROCERY,Private,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,28 OZ
40399,1126023,1663,GROCERY,National,HISPANIC,AUTHENTIC PASTA RICE BEANS,16 OZ
40402,1126051,673,PRODUCE,National,TOMATOES,TOMATOES GRAPE,1 PT
40408,1126128,2,FROZEN GROCERY,National,UNKNOWN,VEGETABLES ALL OTHER, 
40423,1126252,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,10OZ
40447,1126436,584,GROCERY,National,DRY BN/VEG/POTATO/RICE,DRY BEANS/PEAS/BARLEY: BAG & B,11 OZ
40489,1126746,69,GROCERY,Private,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,28 OZ
40497,1126803,649,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC SALAD MIX,10 OZ
40550,1127334,1837,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
40574,1127548,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,28 OZ
40586,1127651,69,GROCERY,Private,VEGETABLES - SHELF STABLE,TOMATOES WHOLE,14.5 OZ
40601,1127838,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN CORN ON THE COB,12 CT
40630,1128114,69,GROCERY,Private,VEGETABLES - SHELF STABLE,CARROTS,12 OZ
40699,1128744,228,GROCERY,National,VEGETABLES - SHELF STABLE,POTATOES SWEET,40 OZ
40701,1128783,2,PRODUCE,National,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS, 
40753,1129252,5638,NUTRITION,National,PREPARED/PKGD FOODS,VEGETABLES/DRY BEANS,15OZ
40769,1129421,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
40825,1129914,5124,PRODUCE,National,CORN,CORN FRESH PACKAGED,5 CT
40854,1130177,715,GROCERY,National,VEGETABLES - SHELF STABLE,POTATOES SWEET,40 OZ
40855,1130179,673,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC VEGETABLES ALL OTHERS, 
40872,1130357,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
40904,1130650,2004,NUTRITION,National,PREPARED/PKGD FOODS,VEGETABLES/DRY BEANS,15 OZ
40911,1130716,69,GROCERY,Private,VEGETABLES - SHELF STABLE,ASPARAGUS,14 1/2 OZ
40931,1130832,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
41003,1131380,5556,PRODUCE,National,VALUE ADDED VEGETABLES,BROCCOLI/CAULIFLOWER PROCESSED,12OZ
41036,1131620,1837,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,15 OZ
41081,1132054,1663,GROCERY,National,HISPANIC,AUTHENTIC PASTA RICE BEANS,16 OZ
41127,1132552,1829,GROCERY,National,HISPANIC,AUTHENTIC VEGETABLES AND FOODS,30 OZ
41208,1133371,649,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC SALAD MIX,4 OZ
41215,1133416,2,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC TOMATOES,11 LB
41234,1133629,69,GROCERY,Private,VEGETABLES - SHELF STABLE,ASPARAGUS,8.25 OZ
41244,1133711,2,PRODUCE,National,VALUE ADDED VEGETABLES,INSTORE CUT VEGETABLES, 
41295,1134105,2118,GROCERY,National,HISPANIC,MEXICAN BEANS REFRIED,1.28 LB
41302,1134152,2,SALAD BAR,National,SALAD BAR,SALAD BAR FRESH FRUIT, 
41325,1134398,5556,PRODUCE,National,VEGETABLES - ALL OTHERS,VEGETABLES ALL OTHER,8 OZ
41330,1134454,2202,SALAD BAR,National,SALAD BAR,CONDIMENTS/SUPPLIES,1.5OZ
41530,1136215,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,10 OZ
41584,1136715,2,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC APPLES,LB
41680,1137540,282,GROCERY,National,VEGETABLES - SHELF STABLE,MUSHROOMS CND & GLASS,4.5OZ
41684,1137581,843,GROCERY,National,BEANS - CANNED GLASS & MW,PREPARED BEANS - BAKED W/PORK,28 OZ
41748,1138135,69,GROCERY,Private,VEGETABLES - SHELF STABLE,PEAS & ONIONS PEAS & CARROT,8.50 OZ
41793,1138485,1276,GROCERY,National,BEANS - CANNED GLASS & MW,PREPARED BEANS - BAKED W/PORK,7.75OZ
41796,1138508,1557,GROCERY,National,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,15.5 OZ
41804,1138608,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,9 OZ
41808,1138671,5999,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC CITRUS,4 LB
41878,1139303,5724,GROCERY,National,VEGETABLES - SHELF STABLE,POTATOES SWEET,B  29 OZ
41901,1139550,553,GROCERY,National,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,15.5 OZ
41949,1140156,2,PRODUCE,National,TOMATOES,TOMATOES VINE RIPE BULK,20 LB
41961,1141175,1557,GROCERY,National,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,15 OZ
42012,1144599,407,GROCERY,National,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14.5 OZ
42022,1145965,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
42025,1146356,69,GROCERY,Private,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,15.5 OZ
42032,1147398,69,GROCERY,Private,VEGETABLES - SHELF STABLE,CORN,11 OZ
42091,1152306,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
42113,1154173,69,GROCERY,Private,DRY BN/VEG/POTATO/RICE,DRY BEANS/PEAS/BARLEY: BAG & B,1 LB
42116,1154449,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
42158,1158433,69,PRODUCE,Private,VEGETABLES - ALL OTHERS,CELERY, 
42176,1160096,1123,GROCERY,National,HISPANIC,MEXICAN BEANS REFRIED,16 OZ
42213,1164331,2,PRODUCE,National,ONIONS,ONIONS SWEET (BULK&BAG), 
42235,1166131,2,PRODUCE,National,TOMATOES,ROMA TOMATOES (BULK/PKG),25 LB
42251,1167633,2,PRODUCE,National,ONIONS,ONIONS RED (BULK&BAG),19 LB
42258,1168589,499,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,28 OZ
42274,1169867,69,GROCERY,Private,VEGETABLES - SHELF STABLE,MUSHROOMS CND & GLASS,4.5 OZ
42281,1170679,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
42285,1170895,1646,PRODUCE,National,SALAD MIX,SALAD SPINACH,6 OZ
42286,1170921,1646,PRODUCE,National,SALAD MIX,KITS,10 OZ
42287,1170932,2,PRODUCE,National,CARROTS,CARROTS - BULK,24 CT
42302,1171782,1646,PRODUCE,National,SALAD MIX,REGULAR GARDEN,10 OZ
42306,1172271,2,PRODUCE,National,VEGETABLES SALAD,HEAD LETTUCE,24 CT
42355,1176671,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14.25 OZ
42387,1178871,69,PRODUCE,Private,CARROTS,CARROTS MINI PEELED,1 LB
42393,1179381,942,GROCERY,National,VEGETABLES - SHELF STABLE,MISCELLANEOUS VEGETABLES,6 OZ
42405,1180241,69,GROCERY,Private,VEGETABLES - SHELF STABLE,TOMATO SAUCE,29 OZ
42455,1185559,5553,PRODUCE,National,TOMATOES,TOMATOES GRAPE,1 PT
42499,1188731,673,PRODUCE,National,VEGETABLES SALAD,HEAD LETTUCE,24 CT
42506,1190069,2,PRODUCE,National,VEGETABLES - ALL OTHERS,CUCUMBERS,36 CT
42510,1190244,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14.5 OZ
42518,1191589,69,GROCERY,Private,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,15.5 OZ
42534,1193213,69,GROCERY,Private,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
42549,1194560,673,PRODUCE,National,ONIONS,ONIONS SWEET (BULK&BAG),5 LB
42560,1195367,69,GROCERY,Private,VEGETABLES - SHELF STABLE,PEAS GREEN,15 OZ
42567,1195754,69,GROCERY,Private,VEGETABLES - SHELF STABLE,CORN,15.25 OZ
42597,1198103,673,PRODUCE,National,CARROTS,CARROTS BAGGED,3 LB
42605,1198532,2,PRODUCE,National,VEGETABLES - ALL OTHERS,GREENS,12 CT
42626,1200830,843,GROCERY,National,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,15.8 OZ
42643,1202419,69,GROCERY,Private,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,28 OZ
42670,1204238,2,PRODUCE,National,VEGETABLES - ALL OTHERS,VEGETABLES ALL OTHER,22 CT
42678,1204778,2,PRODUCE,National,TOMATOES,TOMATOES HOT HOUSE BULK,15 LB
42681,1204943,69,GROCERY,Private,VEGETABLES - SHELF STABLE,CORN,15 1/4 OZ
42686,1205278,2,PRODUCE,National,SALAD BAR,SALAD BAR FRESH FRUIT, 
42694,1206000,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,16 OZ
42714,1207681,69,PRODUCE,Private,VEGETABLES SALAD,VARIETY LETTUCE,3 CT
42718,1208387,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
42719,1208604,228,GROCERY,National,VEGETABLES - SHELF STABLE,POTATOES SWEET,40 OZ
42720,1208805,1646,PRODUCE,National,SALAD MIX,BLENDS,8 OZ
42734,1210483,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
42758,1212562,2,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC APPLES, 
42793,1215611,69,GROCERY,Private,VEGETABLES - SHELF STABLE,MUSHROOMS CND & GLASS,8 OZ
42800,1215866,843,GROCERY,National,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,15.5 OZ
42808,1216743,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BREADED VEGETABLES,20 OZ
42835,1219866,499,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATO PASTE,6 OZ
42849,1221005,673,PRODUCE,National,VEGETABLES - ALL OTHERS,CELERY, 
42893,1224164,1251,GROCERY,National,CANNED JUICES,TOMATO JUICE (OVER 50% JCE),46 OZ
42897,1224419,843,GROCERY,National,BEANS - CANNED GLASS & MW,PREPARED BEANS - BAKED W/PORK,16 OZ
42918,1226156,69,GROCERY,Private,FRUIT - SHELF STABLE,FRUIT COCKTAIL FRUIT SALAD,15.25 OZ
42923,1226574,69,GROCERY,Private,BEANS - CANNED GLASS & MW,PREPARED BEANS - BAKED W/PORK,16 OZ
42961,1230050,1646,PRODUCE,National,SALAD MIX,BLENDS,5 OZ
42962,1230305,69,GROCERY,Private,VEGETABLES - SHELF STABLE,CORN,14.75 OZ
42989,1232690,1646,PRODUCE,National,SALAD MIX,GARDEN PLUS,10 OZ
43019,1236106,69,GROCERY,Private,HISPANIC,MEXICAN BEANS REFRIED,16 OZ
43079,1241768,2,PRODUCE,National,ONIONS,ONIONS YELLOW (BULK&BAG),8 LB
43080,1241890,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,10 OZ
43092,1243632,69,PRODUCE,Private,ONIONS,ONIONS YELLOW (BULK&BAG),3 LB
43157,1249091,649,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC CARROTS,5 LB
43165,1249909,649,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC CARROTS,1 LB
43179,1251315,499,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATO PASTE,18 OZ
43198,1252716,1377,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,10 OZ
43228,1255334,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14.5 OZ
43229,1255398,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14 1/4 OZ
43244,1256535,5545,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC BERRIES,6 OZ
43272,1258448,69,GROCERY,Private,CANNED JUICES,TOMATO JUICE (OVER 50% JCE),46 OZ PET
43273,1258495,2,PRODUCE,National,ONIONS,ONIONS SWEET (BULK&BAG),40 LB
43283,1259852,2,PRODUCE,National,VEGETABLES SALAD,VARIETY LETTUCE, 
43319,1263632,407,GROCERY,National,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14.5 OZ
43329,1264566,69,PRODUCE,Private,CARROTS,CARROTS MINI PEELED,2 LB
43351,1266553,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,10 OZ
43364,1267814,2,PRODUCE,National,VEGETABLES SALAD,VARIETY LETTUCE, 
43411,1273668,843,GROCERY,National,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,16 OZ
43416,1274084,673,PRODUCE,National,VEGETABLES - ALL OTHERS,CELERY, 
43439,1276555,499,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
43448,1277083,2,PRODUCE,National,TOMATOES,TOMATOES VINE RIPE BULK,20 LB
43468,1280383,378,GROCERY,National,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,30.5 OZ
43479,1281462,69,GROCERY,Private,VEGETABLES - SHELF STABLE,PEAS GREEN,15 OZ
43515,1283913,2,PRODUCE,National,ONIONS,ONIONS WHITE (BULK&BAG),50 LB
43523,1284232,499,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATO PUREE & ASPIC,10.75 OZ
43532,1285059,69,GROCERY,Private,VEGETABLES - SHELF STABLE,MUSHROOMS CND & GLASS,4 OZ
43540,1285789,544,GROCERY,National,HISPANIC,MEXICAN BEANS REFRIED,16 OZ
43593,1290987,1646,PRODUCE,National,SALAD MIX,GARDEN PLUS,11 OZ
43607,1292234,673,PRODUCE,National,VEGETABLES - ALL OTHERS,CELERY, 
43622,1293824,2,FROZEN GROCERY,National,UNKNOWN,CORN BI-COLOR,48 CT
43644,1295882,1646,PRODUCE,National,SALAD MIX,REGULAR GARDEN,2 LB
43666,1298335,499,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATO PASTE,12 OZ
43673,1299049,1646,PRODUCE,National,SALAD MIX,REGULAR GARDEN,1 LB
43686,1299694,69,GROCERY,Private,FRUIT - SHELF STABLE,FRUIT COCKTAIL FRUIT SALAD,29 OZ
43701,1301054,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14.5 OZ
43736,1303948,69,GROCERY,Private,CANNED JUICES,TOMATO JUICE (OVER 50% JCE),46 OZ
43744,1304613,1646,PRODUCE,National,SALAD MIX,BLENDS,10 OZ
43772,1307220,5556,PRODUCE,National,SALAD MIX,COLESLAW,16 OZ
43787,1308626,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
43836,1313258,1557,GROCERY,National,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,15.5 OZ
43863,1315759,5124,PRODUCE,National,CORN,CORN FRESH PACKAGED,5 CT
43927,1321634,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
43931,1321845,843,GROCERY,National,BEANS - CANNED GLASS & MW,PREPARED BEANS - BAKED W/PORK,28 OZ
43932,1322020,843,GROCERY,National,BEANS - CANNED GLASS & MW,PREPARED BEANS - BAKED W/PORK,28 OZ
43946,1323458,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
43958,1324072,2,PRODUCE,National,VEGETABLES - ALL OTHERS,CABBAGE,14-18 CT
43974,1325256,499,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,28 OZ
43975,1325391,69,GROCERY,Private,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,15 OZ
43982,1325873,1808,PRODUCE,National,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS, 
43985,1326189,69,GROCERY,Private,VEGETABLES - SHELF STABLE,MUSHROOMS CND & GLASS,4 OZ
44008,1327906,69,GROCERY,Private,VEGETABLES - SHELF STABLE,PEAS GREEN,15 OZ
44016,1328259,843,GROCERY,National,BEANS - CANNED GLASS & MW,PREPARED BEANS - BAKED W/PORK,28 OZ
44036,1331431,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
44043,1331961,895,GROCERY,Private,VEGETABLES - SHELF STABLE,CORN,15.25 OZ
44047,1332468,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
44067,1335367,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
44087,1336770,673,PRODUCE,National,CARROTS,CARROTS BAGGED,1 LB
44122,1340407,1424,GROCERY,National,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,48 OZ
44154,1343528,2,PRODUCE,National,ONIONS,ONIONS SWEET (BULK&BAG),40 LB
44164,1344889,2,PRODUCE,National,ONIONS,ONIONS YELLOW (BULK&BAG),8 LB
44182,1347110,69,GROCERY,Private,FRUIT - SHELF STABLE,FRUIT COCKTAIL FRUIT SALAD,30 OZ
44192,1348651,69,GROCERY,Private,VEGETABLES - SHELF STABLE,HOMINY,15.5 OZ
44201,1349322,407,GROCERY,National,VEGETABLES - SHELF STABLE,CORN,15.25 OZ
44212,1350207,69,GROCERY,Private,VEGETABLES - SHELF STABLE,POTATOES WHITE,15 OZ
44220,1350986,2,PRODUCE,National,ONIONS,ONIONS SWEET (BULK&BAG),40 LB
