,PRODUCT_ID,MANUFACTURER,DEPARTMENT,BRAND,COMMODITY_DESC,SUB_COMMODITY_DESC,CURR_SIZE_OF_PRODUCT
49872,2240299,4457,DELI,National,DELI MEATS,MEAT: PATES/MOUSSE, 
49879,2245067,3414,MEAT,National,BEEF,RIB - STK/CHP/SLC, 
49888,2250272,1094,MEAT-PCKGD,National,LUNCHMEAT,BOLOGNA,12 OZ
49891,2250836,397,MEAT-PCKGD,National,FROZEN MEAT,FRZN BREADED PREPARED CHICK,11.5 OZ
49903,2254422,3420,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
49908,2255676,3422,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
49912,2257381,2326,GROCERY,National,SEAFOOD - SHELF STABLE,TUNA,2.6 OZ
49925,2261517,3883,DELI,National,DELI MEATS,MEAT: TURKEY BULK, 
49936,2266634,1094,MEAT-PCKGD,National,HOT DOGS,PREMIUM - MEAT,16 OZ
49951,2274375,4543,DELI,National,CHICKEN/POULTRY,CHIX: VALUE ADDED (HOT), 
49962,2280746,3715,DELI,National,DELI MEATS,MEAT: BEEF BULK, 
49976,2287811,3738,DELI,National,DELI MEATS,MEAT: TURKEY BULK, 
49978,2289208,2914,MEAT,National,BEEF,CHOICE BEEF, 
50003,2308747,2326,GROCERY,National,SEAFOOD - SHELF STABLE,TUNA,6.4 OZ
50026,2320871,3723,DELI,National,DELI MEATS,MEAT:HAM BULK, 
50039,2325988,2972,MEAT,National,BEEF,KABOBS, 
50046,2328473,4219,DELI,National,DELI MEATS,MEAT: TURKEY BULK, 
50061,2337228,4303,MEAT,National,CHICKEN,CHICKEN BREAST BONELESS, 
50065,2338924,1089,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,16 OZ
50075,2343066,1138,MEAT-PCKGD,National,LUNCHMEAT,LUNCH COMBO,10.6 OZ
50078,2345696,1094,MEAT-PCKGD,National,LUNCHMEAT,BOLOGNA,12 OZ
50121,2372050,2856,MEAT,National,BEEF,PRIMAL, 
50132,2376699,781,MEAT-PCKGD,National,LUNCHMEAT,PEPPERONI/SALAMI,3.5 OZ
50146,2381201,1719,MEAT-PCKGD,National,BACON,BETTER FOR YOU,12 OZ
50149,2381598,4208,DELI,National,DELI MEATS,MEAT:HAM BULK, 
50168,2385704,544,GROCERY,National,WAREHOUSE SNACKS,MEAT SNACKS,3.5 OZ
50191,2391175,1089,MEAT-PCKGD,National,LUNCHMEAT,MISCELLANEOUS,8 OZ.
50215,2395222,69,DELI,Private,CHICKEN/POULTRY,CHIX: ROTISSERIE (HOT), 
50220,2396223,4483,DELI,National,CHICKEN/POULTRY,CHIX:FRD 8PC/CUT UP (HOT), 
50221,2396375,5966,MEAT-PCKGD,National,BACON,ECONOMY,16 OZ
50223,2396669,1094,MEAT-PCKGD,National,BACON,PREMIUM, 
50238,2400179,4842,MEAT,National,SMOKED MEATS,MARINATED, 
50250,2404149,2090,DELI,National,DELI MEATS,MEAT: TURKEY PPK/PRESLC,8 OZ.
50259,2406072,80,SEAFOOD-PCKGD,National,SEAFOOD - FROZEN,FRZN BRD STICK/PORTON,19.2 OZ
50260,2406116,1089,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,9  OZ
50292,2414862,4228,DELI,National,DELI MEATS,MEAT: TURKEY BULK, 
50330,2425316,69,MEAT,Private,BEEF,PRIMAL,16 OZ
50331,2426107,69,DELI,Private,CHICKEN/POULTRY,CHIX: ROTISSERIE (HOT), 
50338,2428563,69,DELI,Private,CHICKEN/POULTRY,CHIX:FRD 8PC/CUT UP (HOT), 
50367,2438165,3317,SEAFOOD,National,SEAFOOD-FRESH,SEAFOOD-FRE-SALMON, 
50383,2441733,544,GROCERY,National,WAREHOUSE SNACKS,MEAT SNACKS,3.5 OZ
50389,2443137,2877,MEAT,National,BEEF,CHOICE BEEF, 
50391,2444055,3488,MEAT,National,PORK,LOIN - ROAST, 
50412,2448891,1094,MEAT-PCKGD,National,HOT DOGS,PREMIUM - MEAT,1 LB
50423,2452321,69,MEAT-PCKGD,Private,LUNCHMEAT,PEPPERONI/SALAMI,3.5 OZ
50438,2456277,80,SEAFOOD-PCKGD,National,SEAFOOD - FROZEN,FRZN BRD STICK/PORTON,24.6 OZ
50447,2458154,2872,MEAT,National,BEEF,CHOICE BEEF, 
50471,2465153,4715,MEAT,National,BEEF,VARIETY MEAT - CUBE/STW/STRP, 
50490,2470375,1094,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,9 OZ
50508,2475101,1230,MEAT-PCKGD,National,LUNCHMEAT,VARIETY PACK,6 OZ
50511,2475773,1094,MEAT-PCKGD,National,LUNCHMEAT,BOLOGNA,8 OZ
50520,2477817,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-IQF RAW SHRIMP RW,14 OZ
50528,2481745,2817,MEAT,National,BEEF,NATURAL BEEF, 
50543,2485264,69,GROCERY,Private,SEAFOOD - SHELF STABLE,MISC.CND SEAFOODS (CRABETC),P  3.75 OZ
50558,2487523,4564,DELI,National,CHICKEN/POULTRY,CHIX:FRD 8PC/CUT UP (HOT), 
50577,2492063,4547,DELI,National,CHICKEN/POULTRY,CHIX:VALUE ADDED (COLD), 
50581,2492597,2854,MEAT,National,BEEF,PRIMAL, 
50587,2493204,69,MEAT-PCKGD,Private,LUNCHMEAT,MISCELLANEOUS,1 LB
50599,2496601,3661,MEAT,National,BEEF,GRND/PATTY - BEEF, 
50609,2499998,1707,MEAT-PCKGD,National,BACON,ECONOMY,1 LB
50613,2500711,935,GROCERY,National,SEAFOOD - SHELF STABLE,MISC.CND SEAFOODS (CRABETC),N   6.5 OZ
50633,2506601,3726,DELI,National,DELI MEATS,MEAT:HAM BULK, 
50646,2510574,2832,MEAT,National,BEEF,NATURAL BEEF, 
50656,2512186,1089,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,16 OZ
50699,2525931,4841,MEAT,National,SMOKED MEATS,HAM - BONELESS WHOLE, 
50714,2530597,2326,GROCERY,National,SEAFOOD - SHELF STABLE,TUNA,12 OZ
50716,2530878,3718,DELI,National,DELI MEATS,MEAT: BEEF BULK, 
50719,2532448,472,MEAT-PCKGD,National,MEAT - MISC,MEAT SNACKS,4.5 OZ
50720,2532617,3663,MEAT,National,BEEF,PRIMAL, 
50769,2544393,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,FRZN BRD STICK/PORTON,8 OZ
50784,2550225,1089,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,09 OZ
50785,2550283,1094,MEAT-PCKGD,National,LUNCHMEAT,HAM,9 OZ
50787,2551404,2326,GROCERY,National,SEAFOOD - SHELF STABLE,TUNA,2.6 OZ
50790,2551966,397,MEAT-PCKGD,National,BACON,ECONOMY,16 OZ
50813,2559075,1178,GROCERY,National,SEAFOOD - SHELF STABLE,TUNA,6 OZ
50826,2562144,4309,MEAT,National,CHICKEN,CHICKEN BREAST BONE IN, 
50837,2564807,69,MEAT-PCKGD,Private,MEAT - MISC,BREAST - BONELESS(IQF),3 LB
50859,2570985,2856,MEAT,National,BEEF,PRIMAL, 
50907,2581291,2876,MEAT,National,BEEF,CHOICE BEEF, 
50908,2581354,16,GROCERY,Private,SEAFOOD - SHELF STABLE,TUNA,3 OZ
50948,2592807,2924,MEAT,National,BEEF,CHOICE BEEF, 
50959,2595149,1094,MEAT-PCKGD,National,LUNCHMEAT,HAM,6 OZ
50972,2598417,3340,SEAFOOD,National,SEAFOOD-FRESH,SEAFOOD-FRE-RAW FINFISH-OTHER, 
51003,2607389,3723,DELI,National,DELI MEATS,MEAT:HAM BULK,7-11 LB RW
51007,2608937,1094,MEAT-PCKGD,National,LUNCHMEAT,BOLOGNA,1 LB
51008,2608995,4320,MEAT,National,CHICKEN,DRUMS, 
51035,2616282,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-IQF COOKED SHRIMP,17 OZ
51037,2616385,3490,MEAT,National,PORK,ENHANCED, 
51040,2616597,1094,MEAT-PCKGD,National,HOT DOGS,PREMIUM - MEAT,1 LB
51044,2616939,4309,MEAT,National,CHICKEN,CHICKEN BREAST BONE IN, 
51047,2617997,69,MEAT-PCKGD,Private,MEAT - MISC,DRUMS (IQF),3 LB
51056,2620410,80,SEAFOOD-PCKGD,National,SEAFOOD - FROZEN,FRZN BRD STICK/PORTON,25 OZ
51066,2623845,1094,MEAT-PCKGD,National,LUNCHMEAT,PEPPERONI/SALAMI,16 OZ
51069,2624025,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-BRD SHRIMP,6 OZ
51074,2625067,1089,MEAT-PCKGD,National,DINNER SAUSAGE,RED,16 OZ
51085,2628750,69,MEAT-PCKGD,Private,HOT DOGS,PREMIUM - BEEF,16 OZ
51092,2629797,4303,MEAT,National,CHICKEN,CHICKEN BREAST BONELESS, 
51101,2632477,2326,GROCERY,National,SEAFOOD - SHELF STABLE,TUNA,12 OZ
51103,2632937,4314,MEAT,National,CHICKEN,CHICKEN BREAST BONELESS, 
51134,2644365,4308,MEAT,National,CHICKEN,WHOLE CHICKEN (ROASTERS/FRYER), 
51141,2645890,1094,MEAT-PCKGD,National,HOT DOGS,PREMIUM - BEEF,1 LB
51151,2648100,1861,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - PORK,16 OZ
51158,2649418,4298,MEAT,National,CHICKEN,BREAST - BONELESS, 
51161,2650718,1094,MEAT-PCKGD,National,HOT DOGS,BETTER FOR YOU,14 OZ
51173,2657654,4214,DELI,National,DELI MEATS,MEAT: CHICKEN BULK, 
51181,2660447,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-IQF COOKED SHRIMP,14 OZ
51188,2661209,2092,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - PORK,1 LB
51203,2664434,1089,MEAT-PCKGD,National,LUNCHMEAT,HAM,09 OZ
51210,2665813,4321,MEAT,National,CHICKEN,WINGS, 
51215,2667574,1094,MEAT-PCKGD,National,LUNCHMEAT,BOLOGNA,8 OZ
51226,2671168,2326,GROCERY,National,SEAFOOD - SHELF STABLE,TUNA,5.5 OZ
51229,2671681,69,GROCERY,Private,SEAFOOD - SHELF STABLE,MISC.CND SEAFOODS (CRABETC),P     8 OZ
51242,2674499,2775,MEAT,National,TURKEY,TURKEY BREAST BONE IN, 
51246,2675330,1171,GROCERY,National,MEAT - SHELF STABLE,POTTED MEATS AND SPREADS,P  4.25 OZ
51309,2700407,3003,MEAT,National,LAMB,CHUCK/SHOULDER, 
51335,2718136,2812,MEAT,National,BEEF,RIB - STK/CHP/SLC, 
51349,2730158,1094,MEAT-PCKGD,National,LUNCHMEAT,LUNCH COMBO,13 OZ
51350,2731388,830,GROCERY,National,MEAT - SHELF STABLE,VIENNA SAUSAGE,5 OZ
51372,2748937,4586,MEAT,National,CHICKEN,CHICKEN THIGHS, 
51388,2763527,5486,MEAT-PCKGD,National,MEAT - MISC,GRND/PATTY - FROZEN,32 OZ
51390,2768012,1094,MEAT-PCKGD,National,LUNCHMEAT,HAM,16 OZ
51391,2768166,69,GROCERY,Private,MEAT - SHELF STABLE,CHUNK MEATS - ALL,10 OZ
51397,2774224,2801,MEAT,National,BEEF,SELECT BEEF, 
51398,2775592,2326,GROCERY,National,SEAFOOD - SHELF STABLE,TUNA,5.0 OZ
51400,2777271,4815,MEAT,National,SMOKED MEATS,HAMS-HALF/PORT BONE-IN, 
51406,2779149,3278,SEAFOOD,National,SEAFOOD-FRESH,SEAFOOD-FRE-CATFISH, 
51434,2799701,2219,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - PORK,16 OZ
51450,2808816,4588,MEAT,National,CHICKEN,CHICKEN BREAST BONE IN, 
51472,2820778,1094,MEAT-PCKGD,National,LUNCHMEAT,PEPPERONI/SALAMI,16 OZ
51507,2855968,2840,MEAT,National,BEEF,SELECT BEEF, 
51524,2872737,69,MEAT-PCKGD,Private,HOT DOGS,ECONOMY - MEAT,12 OZ
51526,2873464,2830,MEAT,National,BEEF,NATURAL BEEF, 
51553,2898837,2834,MEAT,National,BEEF,SELECT BEEF, 
51556,2899717,1087,SEAFOOD-PCKGD,National,SEAFOOD - FROZEN,FRZN BRD STICK/PORTON,7.6 OZ
51586,2931147,2831,MEAT,National,BEEF,SELECT BEEF, 
51601,2943212,1094,MEAT-PCKGD,National,LUNCHMEAT,LOAVE,16 OZ
51609,2950971,1089,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED - BETTER FOR YOU,16 OZ
51619,2955326,781,MEAT-PCKGD,National,BACON,PRE-COOKED,2.1 OZ
51622,2956420,830,GROCERY,National,MEAT - SHELF STABLE,VIENNA SAUSAGE,5 OZ
51632,2972088,69,MEAT-PCKGD,Private,BACON,PREMIUM,12 OZ
51639,2973535,1427,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - PORK,16 OZ
51640,2973578,2186,MEAT-PCKGD,National,LUNCHMEAT,MISCELLANEOUS,2 OZ
51645,2976795,3415,MEAT,National,BEEF,ANGUS BEEF, 
51653,2980579,4587,MEAT,National,CHICKEN,CHICKEN BREAST BONELESS, 
51668,2996216,69,MEAT-PCKGD,Private,BACON,PRE-COOKED,2.1 OZ
51690,3018191,4169,MEAT,National,TURKEY,TURKEY BREAST BONE IN, 
51713,3033767,1094,MEAT-PCKGD,National,LUNCHMEAT,LUNCH COMBO,11.2 OZ
51726,3052359,1094,MEAT-PCKGD,National,BACON,PRE-COOKED,2.1 OZ
51731,3086123,2326,GROCERY,National,SEAFOOD - SHELF STABLE,TUNA,2.6 OZ
51745,3139560,2841,MEAT,National,BEEF,SELECT BEEF, 
51769,3260172,1865,GROCERY,National,SEAFOOD - SHELF STABLE,MISC.CND SEAFOODS (CRABETC),3 3/4 OZ
51774,3302339,216,GROCERY,National,WAREHOUSE SNACKS,MEAT SNACKS,3.25 OZ
51778,3326514,69,MEAT-PCKGD,Private,MEAT - MISC,BREAST - BONELESS(IQF),3 LB
51799,3459153,3340,SEAFOOD,National,SEAFOOD-FRESH,SEAFOOD-FRE-RAW FINFISH-OTHER, 
51800,3488178,3738,DELI,National,DELI MEATS,MEAT: TURKEY BULK, 
51822,3654792,5248,MEAT,National,TURKEY,GROUND TURKEY,1.2 LB
51829,3679634,4052,MEAT,National,PORK,ENHANCED, 
51833,3683040,3425,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
51835,3684182,5998,MEAT-PCKGD,National,DINNER SAUSAGE,FRESH,16 OZ
51841,3691806,1089,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,5 OZ
51842,3692163,2326,GROCERY,National,SEAFOOD - SHELF STABLE,TUNA,4.5 OZ
51849,3695751,2326,GROCERY,National,SEAFOOD - SHELF STABLE,TUNA,5 OZ
51854,3699690,3726,DELI,National,DELI MEATS,MEAT:HAM BULK, 
51868,3719025,3893,DELI,National,DELI MEATS,MEAT: TURKEY BULK, 
51886,3732187,69,MEAT,Private,BEEF,LEAN,12 PKGS
51894,3746807,1089,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,5 OZ
51908,3759549,2326,GROCERY,National,SEAFOOD - SHELF STABLE,TUNA,4.5 OZ
51913,3766950,3739,DELI,National,DELI MEATS,MEAT: TURKEY BULK, 
51922,3775054,1094,MEAT-PCKGD,National,HOT DOGS,BETTER FOR YOU,16 OUNCE
51947,3799033,3996,MEAT,National,BEEF,NATURAL BEEF, 
51992,3836757,3997,MEAT,National,BEEF,SELECT BEEF, 
52025,3863059,3421,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
52034,3870009,1018,MEAT-PCKGD,National,HOT DOGS,BETTER FOR YOU,12 OUNCE
52038,3873417,2209,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,16 OUNCE
52056,3889991,4004,MEAT,National,BEEF,LEAN, 
52058,3893142,4378,DELI,National,DELI MEATS,MEAT: TURKEY BULK, 
52065,3901582,1089,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,9 OZ
52151,4648996,1094,MEAT-PCKGD,National,HOT DOGS,PREMIUM - MEAT,16 OZ
52183,5125388,4717,MEAT,National,BEEF,PRIMAL, 
52184,5125392,4770,MEAT,National,PORK,DRY, 
52199,5126326,69,MEAT-PCKGD,Private,LUNCHMEAT,HAM,10 OZ
52201,5126394,3279,SEAFOOD,National,SEAFOOD-FRESH,SEAFOOD-FRE-CATFISH, 
52207,5127548,4056,MEAT,National,PORK,ENHANCED, 
52218,5127967,69,MEAT-PCKGD,Private,BACON,ECONOMY,12 OZ
52221,5128103,3727,DELI,National,DELI MEATS,MEAT:HAM BULK, 
52226,5128572,1161,GROCERY,National,WAREHOUSE SNACKS,PEPPERONI/SALAMI,6 OZ
52231,5129567,69,DELI,Private,CHICKEN/POULTRY,CHIX: ROTISSERIE (HOT), 
52251,5129665,69,MEAT-PCKGD,Private,DINNER SAUSAGE,COCKTAILS,16 OZ
52252,5129668,69,MEAT-PCKGD,Private,MEAT - MISC,WINGS (IQF),48 OZ
52271,5131742,69,MEAT-PCKGD,Private,MEAT - MISC,WINGS (IQF),48 OZ
52272,5131832,3727,DELI,National,DELI MEATS,MEAT:HAM BULK, 
52273,5131876,397,MEAT-PCKGD,National,FROZEN MEAT,FRZN BREADED PREPARED CHICK,28.8 OZ
52275,5131886,4002,MEAT,National,BEEF,LEAN, 
52276,5131893,4060,MEAT,National,PORK,GROUND PORK, 
52278,5131993,4859,MEAT-PCKGD,National,DINNER SAUSAGE,SAUSAGE, 
52321,5134323,5154,MEAT,National,BEEF,ANGUS,1 LB
52322,5134324,5154,MEAT,National,BEEF,ANGUS,1 LB
52323,5134413,5345,SEAFOOD-PCKGD,National,SEAFOOD - FROZEN,SEAFOOD-FRZ-MISC,2 LB
52335,5543468,397,MEAT-PCKGD,National,MEAT - MISC,WINGS (IQF),80 OZ
52336,5543955,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-RAW FILLETS,1 LB
52374,5552971,2083,MEAT-PCKGD,National,FROZEN MEAT,FRZN BURGERS/BBQ/MEATBALL,28 OZ
52421,5563934,69,MEAT-PCKGD,Private,DINNER SAUSAGE,SMOKED/COOKED - BEEF,14 OZ
52502,5564773,274,SEAFOOD-PCKGD,National,FROZEN - BOXED(GROCERY),FRZN BRD STICK/PORTON,15.9 OZ
52576,5565420,341,MEAT-PCKGD,National,FROZEN MEAT,SNACKS/APPETIZERS,9 OZ
52655,5566309,397,MEAT-PCKGD,National,BACON,PRE-COOKED,6.6 OZ
52689,5566627,93,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,16 OZ
52721,5566803,397,MEAT-PCKGD,National,FROZEN MEAT,FRZN BREADED PREPARED CHICK,20.5 OZ
52824,5567486,397,MEAT-PCKGD,National,BACON,ECONOMY,20 OZ
52866,5567704,665,MEAT,National,SMOKED MEATS,PORK-FULLY COOKED,10 OZ
52867,5567705,397,MEAT-PCKGD,National,FROZEN MEAT,FRZN BREADED PREPARED CHICK,22.4 OZ
52884,5567862,1161,MEAT-PCKGD,National,MEAT - MISC,MEAT SNACKS,6 OZ
52893,5567915,1178,GROCERY,National,SEAFOOD - SHELF STABLE,SALMON,14.75 OZ
52990,5568642,1087,SEAFOOD-PCKGD,National,SEAFOOD - FROZEN,FRZN GRILLED PORTIONS,6.3 OZ
53004,5568720,1425,MEAT-PCKGD,National,LUNCHMEAT,HAM,8 OZ
53018,5568802,665,MEAT,National,SMOKED MEATS,PORK-FULLY COOKED,21 OZ
53029,5568845,1275,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,12 OZ
53110,5569303,1275,MEAT-PCKGD,National,LUNCHMEAT,HAM,12 OZ
53129,5569419,1161,GROCERY,National,WAREHOUSE SNACKS,PEPPERONI/SALAMI,6 OZ
53228,5570200,1623,NUTRITION,National,PREPARED/PKGD FOODS,MEAT - CAN/POUCH, 
53241,5570334,1094,MEAT-PCKGD,National,LUNCHMEAT,BOLOGNA,16 OZ
53247,5570394,1623,NUTRITION,National,PREPARED/PKGD FOODS,MEAT - CAN/POUCH, 
53252,5570414,1161,MEAT-PCKGD,National,MEAT - MISC,MEAT SNACKS,6 OZ
53256,5570431,1623,NUTRITION,National,PREPARED/PKGD FOODS,MEAT - CAN/POUCH,3.5 OZ
53273,5570579,1314,MEAT,National,CHICKEN,MARINATED,6 OZ
53277,5570595,1275,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,12 OZ
53280,5570627,1087,SEAFOOD-PCKGD,National,SEAFOOD - FROZEN,FRZN BRD STICK/PORTON,16 OZ
53312,5570861,2012,MEAT-PCKGD,National,HOT DOGS,KOSHER/SPECIALTY,12 OZ
53346,5571248,1377,GROCERY,National,MEAT - SHELF STABLE,MICROWAVABLE CUPS,7.5 OZ
53520,5573587,3892,DELI,National,DELI MEATS,MEAT: TURKEY PPK/PRESLC, 
53527,5573719,5423,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED - BEEF,14 OZ
53559,5574347,4762,MEAT,National,PORK,SEASONED PORK, 
53563,5574409,3492,MEAT,National,PORK,ENHANCED, 
53624,5576215,5423,MEAT-PCKGD,National,DINNER SAUSAGE,FRESH,19.76 OZ
53625,5576251,4281,MEAT,National,TURKEY,WHOLE HENS (UNDER 15LBS), 
53633,5576458,5423,MEAT-PCKGD,National,HOT DOGS,BETTER FOR YOU,1 LB
53636,5576554,5423,MEAT-PCKGD,National,LUNCHMEAT,BOLOGNA,16 OZ
53638,5576580,4669,MEAT,National,CHICKEN,MARINATED, 
53641,5576756,5423,MEAT-PCKGD,National,DINNER SAUSAGE,FRESH,19 OZ
53644,5576830,2783,MEAT,National,TURKEY,TURKEY DRUMS, 
53660,5577264,5423,MEAT-PCKGD,National,HEAT/SERVE,CHICKEN-FULLY COOKED,6.05 OZ
53662,5577384,5423,SEAFOOD-PCKGD,National,SEAFOOD-FRESH,SEAFOOD-FRE-NON RW-ALL,10 OZ
53668,5577593,5423,MEAT-PCKGD,National,DINNER SAUSAGE,COCKTAILS,1 LB
53677,5578256,5423,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,OTHER,2 LB
53678,5578290,5423,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED - BEEF,16 OZ
53681,5578385,5423,MEAT-PCKGD,National,HOT DOGS,PREMIUM - BEEF,16 OZ
53683,5578437,4183,MEAT,National,CHICKEN,WHOLE CHICKEN (ROASTERS/FRYER), 
53690,5578581,5423,MEAT-PCKGD,National,LUNCHMEAT,PEPPERONI/SALAMI,8 OZ
53692,5578744,5423,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - FLAVORED/OTHER,1 LB
53693,5578749,5423,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,LINKS - RAW,9.6 OZ
53712,5579233,5423,SEAFOOD-PCKGD,National,SEAFOOD-FRESH,SEAFOOD-FRE-NON RW-ALL,16 OZ
53719,5579359,4761,MEAT,National,PORK,MARINATED PORK, 
53723,5579417,5423,MEAT-PCKGD,National,LUNCHMEAT,HAM,5 OZ
53724,5579456,5423,MEAT-PCKGD,National,LUNCHMEAT,VARIETY PACK,12 OZ
53729,5579587,5423,SEAFOOD-PCKGD,National,SEAFOOD - FROZEN,SEAFOOD-FRZ-MISC,4 OZ
53737,5579945,5423,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,6 OZ
53742,5580043,5423,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,16 OZ
53745,5580198,5423,MEAT-PCKGD,National,LUNCHMEAT,HAM,6 OZ
53753,5580348,5423,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,9 OZ
53758,5580523,5423,MEAT-PCKGD,National,LUNCHMEAT,LOAVE,8 OZ
53761,5580577,3501,MEAT,National,PORK,ENHANCED, 
53765,5580624,5423,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,14 OZ
53766,5580660,4295,MEAT,National,EXOTIC GAME/FOWL,CORNISH HEN, 
53769,5580691,5423,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,14 OZ
53777,5580875,5423,MEAT-PCKGD,National,LUNCHMEAT,PEPPERONI/SALAMI,16 OZ
53780,5581008,5423,MEAT-PCKGD,National,LUNCHMEAT,BOLOGNA,16OZ
53787,5581254,5423,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,LINKS - RAW,20 OZ
53790,5581361,5423,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,6 OZ
53795,5581401,4764,MEAT,National,PORK,SEASONED PORK, 
53805,5581601,5423,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,16 OZ
53814,5581910,2326,GROCERY,National,SEAFOOD - SHELF STABLE,TUNA,11.0 OZ
53815,5581917,4764,MEAT,National,PORK,SEASONED PORK, 
53820,5582030,5423,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - PORK, 
53822,5582057,5423,MEAT-PCKGD,National,HOT DOGS,KOSHER/SPECIALTY,12 OZ
53831,5582264,4814,MEAT,National,SMOKED MEATS,HAM - SPIRAL, 
53833,5582357,5423,MEAT-PCKGD,National,LUNCHMEAT,HAM- NET WEIGHT,16 OZ
53838,5582496,4592,MEAT,National,SMOKED MEATS,HAM - BONELESS HALF/PORT, 
53855,5582855,5423,SEAFOOD-PCKGD,National,SEAFOOD-FRESH,SEAFOOD-FRE-NON RW-ALL,7.5 OZ
53857,5582944,5423,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - PORK,1 LB
53858,5582951,5423,MEAT-PCKGD,National,DINNER SAUSAGE,FRESH,18 OZ
53868,5583327,5423,MEAT-PCKGD,National,LUNCHMEAT,HAM,16 OZ
53869,5583328,5423,MEAT-PCKGD,National,HOT DOGS,PREMIUM - BEEF,16 OZ
53870,5583333,5423,MEAT-PCKGD,National,DINNER SAUSAGE,COCKTAILS,1 LB
53873,5583391,5423,SEAFOOD-PCKGD,National,SEAFOOD-FRESH,SEAFOOD-FRE-NON RW-ALL,7.5 OZ
53874,5583403,5423,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,16 OZ
53877,5583451,5423,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - FLAVORED/OTHER,16 OZ
53899,5583850,5423,MEAT-PCKGD,National,LUNCHMEAT,BOLOGNA, 
53910,5584079,5423,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,6 OZ
53916,5584175,5423,MEAT-PCKGD,National,BACON,ECONOMY,3 LBS
53917,5584200,5423,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,16 OZ
53920,5584271,5423,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - FLAVORED/OTHER,16 OZ
53927,5584437,5423,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED - BEEF,16 OZ
53928,5584475,5423,MEAT-PCKGD,National,LUNCHMEAT,LOAVE,8 OZ
53933,5584531,5423,MEAT-PCKGD,National,LUNCHMEAT,PEPPERONI/SALAMI,3 OZ
53943,5584730,5423,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,5 OZ
53951,5584857,5423,MEAT-PCKGD,National,LUNCHMEAT,BOLOGNA,16 OZ
53959,5584954,5423,MEAT-PCKGD,National,LUNCHMEAT,VARIETY PACK,9 OZ
53960,5584958,5423,MEAT-PCKGD,National,LUNCHMEAT,HAM,9 OZ
