,PRODUCT_ID,MANUFACTURER,DEPARTMENT,BRAND,COMMODITY_DESC,SUB_COMMODITY_DESC,CURR_SIZE_OF_PRODUCT
48568,1959837,69,MEAT,Private,BEEF,PRIMAL,1 LB
48572,1960089,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,14 OZ
48576,1960583,1094,MEAT-PCKGD,National,LUNCHMEAT,VARIETY PACK,16 OZ
48580,1960863,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-IQF RAW SHRIMP RW,1 LB
48589,1962270,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,10.75 OZ
48590,1962291,1094,MEAT-PCKGD,National,LUNCHMEAT,BOLOGNA,16 OZ
48602,1964297,1251,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,14.75OZ
48603,1964658,1094,MEAT-PCKGD,National,LUNCHMEAT,HAM,6 OZ.
48609,1965256,843,GROCERY,National,BEANS - CANNED GLASS & MW,PREPARED BEANS - BAKED W/PORK,28 OZ
48616,1966792,69,MEAT-PCKGD,Private,LUNCHMEAT,BOLOGNA,16 OZ
48622,1967734,2845,MEAT,National,BEEF,LEAN, 
48625,1967933,2872,MEAT,National,BEEF,CHOICE BEEF, 
48634,1969118,69,GROCERY,Private,MEAT - SHELF STABLE,VIENNA SAUSAGE,5 OZ
48637,1969229,3352,DELI,National,CHICKEN/POULTRY,CHIX:FRD 8PC/CUT UP (COLD), 
48641,1969524,4086,DELI,National,DELI MEATS,MEAT: TURKEY BULK, 
48658,1971680,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,7 OZ
48660,1972076,69,MEAT-PCKGD,Private,HEAT/SERVE,ENTREES,18 OZ
48667,1972713,843,GROCERY,National,BEANS - CANNED GLASS & MW,PREPARED BEANS - BAKED W/PORK,28 OZ
48683,1973703,3317,SEAFOOD,National,SEAFOOD-FRESH,SEAFOOD-FRE-SALMON, 
48695,1975657,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,9.5 OZ
48699,1976458,397,MEAT-PCKGD,National,FROZEN MEAT,FRZN BREADED PREPARED CHICK,13.25 OZ
48709,1977701,320,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,15 OZ
48714,1978019,69,MEAT-PCKGD,Private,DINNER SAUSAGE,FRESH,18 OZ
48719,1978551,69,MEAT-PCKGD,Private,LUNCHMEAT,PEPPERONI/SALAMI,16 OZ
48720,1978737,69,GROCERY,Private,BEANS - CANNED GLASS & MW,PREPARED BEANS - BAKED W/PORK,16 OZ
48722,1979140,1276,GROCERY,National,BEANS - CANNED GLASS & MW,PREPARED BEANS - BAKED W/PORK,8 OZ
48723,1979227,781,DELI,National,PARTY TRAYS,DELI TRAY:MEAT AND CHEESE,1.75 LB
48732,1980058,1764,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - PORK,1 LB
48750,1982616,69,MEAT-PCKGD,Private,BACON,ECONOMY,12 OZ
48760,1984898,3311,SEAFOOD,National,SEAFOOD-FRESH,SEAFOOD-FRE-SALMON, 
48762,1985394,69,MEAT-PCKGD,Private,BACON,PREMIUM,16 OZ
48763,1985740,5569,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,8.5 OZ
48767,1986106,1377,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,15OZ
48768,1986363,1138,MEAT-PCKGD,National,HOT DOGS,PREMIUM - BEEF,1 LB
48774,1987397,2966,MEAT,National,BEEF,PRIMAL, 
48789,1988785,1089,MEAT-PCKGD,National,LUNCHMEAT,HAM,5 OZ
48792,1989106,69,MEAT-PCKGD,Private,MEAT - MISC,BREAST - BONELESS(IQF),3 LB
48793,1989117,69,GROCERY,Private,MEAT - SHELF STABLE,MICROWAVABLE CUPS,7.5 OZ
48796,1989299,1094,MEAT-PCKGD,National,HOT DOGS,PREMIUM - BEEF,16 OZ
48799,1989572,2209,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,1 LB
48807,1990898,4208,DELI,National,DELI MEATS,MEAT:HAM BULK, 
48821,1992254,4314,MEAT,National,CHICKEN,CHICKEN BREAST BONELESS, 
48850,1996254,69,MEAT-PCKGD,Private,BREAKFAST SAUSAGE/SANDWICHES,LINKS - RAW,12 OZ
48855,1997642,1441,GROCERY,National,SEAFOOD - SHELF STABLE,MISC.CND SEAFOODS (CRABETC),2 OZ
48862,1998258,3732,DELI,National,DELI MEATS,MEAT: TURKEY BULK, 
48866,1998661,1089,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED - BETTER FOR YOU,16 OZ
48891,2000699,781,GROCERY,National,MEAT - SHELF STABLE,HASH: CANNED,15 OZ
48912,2003805,5569,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,8.0 OZ
48916,2004438,5569,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,8 OZ
48934,2006910,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,FRZN BRD STICK/PORTON,8 OZ
48937,2007534,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,10 OZ
48948,2008535,2946,MEAT,National,BEEF,CHOICE BEEF, 
48956,2009449,781,GROCERY,National,MEAT - SHELF STABLE,MICROWAVABLE CUPS,7.5 OZ
48960,2009717,69,GROCERY,Private,SEAFOOD - SHELF STABLE,TUNA,6.125 OZ
48961,2009725,1138,MEAT-PCKGD,National,LUNCHMEAT,BOLOGNA,1 LB
48972,2010679,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,6 OZ
48976,2011357,4181,MEAT,National,CHICKEN,CHICKEN LEGS/QUARTERS, 
48980,2011729,69,GROCERY,Private,MEAT - SHELF STABLE,BEEF STEW,40 OZ
48985,2012756,397,MEAT-PCKGD,National,MEAT - MISC,BREAST - BONELESS(IQF),40 OZ
48988,2012906,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-IQF COOKED SHRIMP,40 OZ
48989,2013014,1094,MEAT-PCKGD,National,LUNCHMEAT,HAM,6 OZ
48990,2013078,2326,GROCERY,National,SEAFOOD - SHELF STABLE,TUNA,6.4 OZ
49004,2014235,1425,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,14 OZ
49022,2015555,1089,MEAT-PCKGD,National,LUNCHMEAT,MISCELLANEOUS,5 OZ
49024,2015775,896,SEAFOOD-PCKGD,National,SEAFOOD - MISC,SEAFOOD-MISC-SAUCES/MARIN-WET,8 OZ
49028,2016389,355,GROCERY,National,CONDIMENTS/SAUCES,MISC MEAT SAUCES,16 OZ
49030,2016444,1107,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,6 OZ
49032,2016615,2914,MEAT,National,BEEF,CHOICE BEEF, 
49033,2016787,1089,MEAT-PCKGD,National,LUNCHMEAT,HAM,9 OZ
49044,2017568,2937,MEAT,National,BEEF,CHOICE BEEF, 
49057,2019097,2911,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
49061,2019756,5502,MEAT-PCKGD,National,FROZEN MEAT,CORN DOGS,1 LB
49068,2020255,5569,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,8 OZ
49076,2021170,1138,MEAT-PCKGD,National,LUNCHMEAT,LOAVE,8 OZ
49077,2021203,4316,MEAT,National,CHICKEN,CHICKEN DRUMS, 
49092,2022328,1094,MEAT-PCKGD,National,LUNCHMEAT,MISCELLANEOUS,8 OZ
49094,2022364,69,MEAT-PCKGD,Private,LUNCHMEAT,PEPPERONI/SALAMI,8 OZ
49099,2022862,3473,MEAT,National,PORK,ENHANCED, 
49115,2024965,2808,MEAT,National,BEEF,SELECT BEEF, 
49129,2026045,69,MEAT-PCKGD,Private,FROZEN MEAT,FRZN BURGERS/BBQ/MEATBALL,38 OZ
49154,2027904,1094,MEAT-PCKGD,National,LUNCHMEAT,BOLOGNA,12 OZ
49187,2031370,1094,MEAT-PCKGD,National,LUNCHMEAT,BOLOGNA,8 OZ
49190,2031566,1508,MEAT-PCKGD,National,FROZEN MEAT,FRZN BREADED PREPARED CHICK,9 OZ
49201,2033391,69,SEAFOOD-PCKGD,Private,SEAFOOD-FRESH,SEAFOOD-FRE-NON RW-ALL,1 LB
49214,2035308,69,DELI,Private,CHICKEN/POULTRY,CHIX:FRD 8PC/CUT UP (HOT),56 OZ
49216,2035841,3739,DELI,National,DELI MEATS,MEAT: TURKEY BULK, 
49226,2037097,1138,MEAT-PCKGD,National,LUNCHMEAT,LOAVE,8 OZ
49228,2037481,69,DELI,Private,CHICKEN/POULTRY,CHIX: ROTISSERIE (HOT), 
49230,2037804,2209,MEAT-PCKGD,National,DINNER SAUSAGE,FRESH,19.76 OZ
49248,2040013,3015,MEAT,National,PORK,SHLDR - STK/CHP/SLC, 
49264,2041688,69,GROCERY,Private,MEAT - SHELF STABLE,CHILI: CANNED,15 OZ
49265,2041847,974,SEAFOOD-PCKGD,National,SEAFOOD - MISC,SEAFOOD-MISC-SAUCES/MARIN-WET,8 OZ
49271,2043102,1094,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,6 OZ
49273,2043153,69,MEAT-PCKGD,Private,LUNCHMEAT,POULTRY,16 OZ
49275,2043187,3038,MEAT,National,PORK,DRY, 
49278,2043422,593,GROCERY,National,MEAT - SHELF STABLE,HOT DOG CHILI SAUCE,10 OZ
49279,2043636,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,7 7/8 OZ
49284,2044080,2973,MEAT,National,BEEF,SOUP/STEW, 
49293,2045171,3665,MEAT,National,BEEF,GRND/PATTY - SIRLOIN (90%+), 
49295,2045652,1094,MEAT-PCKGD,National,LUNCHMEAT,BOLOGNA,12 OZ
49302,2046452,1138,MEAT-PCKGD,National,HOT DOGS,PREMIUM - MEAT,16 OZ
49330,2050369,69,MEAT-PCKGD,Private,BREAKFAST SAUSAGE/SANDWICHES,LINKS - RAW,12 OZ
49340,2051507,3043,MEAT,National,PORK,LOIN - CHOPS BONELESS, 
49341,2051733,3343,MEAT,National,RW FRESH PROCESSED MEAT,MEAL SOL-RAW FRTHR PREPRD MT, 
49347,2052679,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,8 OZ
49348,2052742,1138,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,14 OZ
49359,2054048,1508,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN MULTI SERVE ENTREES ALL,28 OZ
49380,2056950,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-RAW FILLETS,2 LB
49381,2057635,1094,MEAT-PCKGD,National,BACON,PRE-COOKED,2.1 OZ
49405,2060582,830,GROCERY,National,MEAT - SHELF STABLE,VIENNA SAUSAGE,5 OZ
49406,2060682,1089,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,16 OZ
49410,2061026,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,11 OZ
49420,2062208,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,12 OZ
49421,2062212,69,GROCERY,Private,MEAT - SHELF STABLE,MICROWAVABLE CUPS,7.50 OZ
49423,2062223,5599,GROCERY,National,SEAFOOD - SHELF STABLE,SARDINES,3.75 OZ
49440,2064459,397,MEAT-PCKGD,National,FROZEN MEAT,FRZN BREADED PREPARED CHICK,26 OZ
49445,2064736,1508,MEAT-PCKGD,National,FROZEN MEAT,FRZN BREADED PREPARED CHICK,10 OZ
49453,2065828,1425,MEAT-PCKGD,National,BACON,ECONOMY,1 LB
49455,2065950,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,9.5 OZ
49459,2066389,1764,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,PATTIES - RAW,12 OZ
49461,2066751,1138,MEAT-PCKGD,National,LUNCHMEAT,VARIETY PACK,14 OZ
49464,2067548,843,GROCERY,National,BEANS - CANNED GLASS & MW,PREPARED BEANS - BAKED W/PORK,28 OZ
49466,2067673,69,GROCERY,Private,SEAFOOD - SHELF STABLE,TUNA,6 OZ
49467,2067721,69,GROCERY,Private,BEANS - CANNED GLASS & MW,PREPARED BEANS - BAKED W/PORK,16 OZ
49471,2068190,2949,MEAT,National,BEEF,CHOICE BEEF, 
49477,2068749,69,MEAT-PCKGD,Private,LUNCHMEAT,POULTRY,2.5 OZ
49494,2070735,69,MEAT-PCKGD,Private,FROZEN MEAT,FRZN BREADED PREPARED CHICK,28 OZ
49503,2072259,4089,DELI,National,DELI MEATS,MEAT: TURKEY BULK, 
49518,2073874,69,MEAT-PCKGD,Private,HEAT/SERVE,ENTREES,17 OZ
49523,2074559,69,MEAT,Private,BEEF,PRIMAL,3 LB
49534,2076030,462,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,11 OZ
49541,2076781,1089,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,1 LB
49542,2077043,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,9.25 OZ
49544,2077194,1764,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,LINKS - RAW,10 OZ
49551,2077836,69,GROCERY,Private,MEAT - SHELF STABLE,HOT DOG CHILI SAUCE,10 OZ
49561,2078890,3867,DELI,National,DELI MEATS,MEAT: LUNCHMEAT BULK, 
49575,2080836,2924,MEAT,National,BEEF,CHOICE BEEF, 
49576,2081026,3864,DELI,National,DELI MEATS,MEAT: LUNCHMEAT BULK, 
49582,2081843,69,MEAT-PCKGD,Private,LUNCHMEAT,BOLOGNA,2LBS
49590,2086086,1764,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - PORK,16 OZ
49609,2097009,2945,MEAT,National,BEEF,ROUND/LEG - ROAST, 
49616,2105050,3729,DELI,National,DELI MEATS,MEAT: CHICKEN BULK, 
49628,2111403,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,8 OZ
49636,2114195,544,GROCERY,National,WAREHOUSE SNACKS,MEAT SNACKS,3.5 OZ
49650,2127534,1425,MEAT-PCKGD,National,LUNCHMEAT,BOLOGNA,32 OZ
49653,2128807,69,DELI,Private,CHICKEN/POULTRY,CHIX: ROTISSERIE (HOT), 
49665,2133921,4314,MEAT,National,CHICKEN,CHICKEN BREAST BONELESS, 
49675,2142268,4882,DELI,National,DELI MEATS,MEAT:HAM BULK, 
49684,2145112,3012,MEAT,National,PORK,SHLDR - BUTT, 
49686,2145922,3716,DELI,National,DELI MEATS,MEAT: BEEF BULK, 
49688,2147667,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,9 OZ
49710,2158735,1089,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,16 OZ
49751,2183033,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,12 OZ
49756,2185235,3732,DELI,National,DELI MEATS,MEAT: TURKEY BULK, 
49769,2190687,462,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,9 OZ
49772,2191025,320,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,40 OZ.
49791,2200629,320,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,16.5 OZ
49798,2203462,4208,DELI,National,DELI MEATS,MEAT:HAM BULK, 
49805,2207411,3517,DELI,National,DELI MEATS,MEAT:HAM BULK, 
49808,2209122,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,8.5 OZ
49810,2209786,1094,MEAT-PCKGD,National,BACON,PREMIUM,16 OZ
49823,2217525,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-MISC,4 OZ
49835,2224647,1094,MEAT-PCKGD,National,BACON,PRE-COOKED,2.1 OZ
49840,2226936,1846,GROCERY,National,SEAFOOD - SHELF STABLE,SALMON,14.75 OZ
49849,2231197,2852,MEAT,National,BEEF,PRIMAL, 
49855,2232204,1764,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,LINKS - RAW,10 OZ
49859,2233406,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN BREADED PREPARED CHICK,26 OZ
49867,2237619,3340,SEAFOOD,National,SEAFOOD-FRESH,SEAFOOD-FRE-RAW FINFISH-OTHER, 
49869,2238056,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,9.25 OZ
49872,2240299,4457,DELI,National,DELI MEATS,MEAT: PATES/MOUSSE, 
49879,2245067,3414,MEAT,National,BEEF,RIB - STK/CHP/SLC, 
49884,2249246,320,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,14.5 OZ
49888,2250272,1094,MEAT-PCKGD,National,LUNCHMEAT,BOLOGNA,12 OZ
49889,2250409,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,9 OZ
49891,2250836,397,MEAT-PCKGD,National,FROZEN MEAT,FRZN BREADED PREPARED CHICK,11.5 OZ
49903,2254422,3420,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
49908,2255676,3422,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
49912,2257381,2326,GROCERY,National,SEAFOOD - SHELF STABLE,TUNA,2.6 OZ
49925,2261517,3883,DELI,National,DELI MEATS,MEAT: TURKEY BULK, 
49936,2266634,1094,MEAT-PCKGD,National,HOT DOGS,PREMIUM - MEAT,16 OZ
49947,2271156,499,GROCERY,National,MEAT - SHELF STABLE,SANDWICH SAUCE,15.5 OZ
49951,2274375,4543,DELI,National,CHICKEN/POULTRY,CHIX: VALUE ADDED (HOT), 
49962,2280746,3715,DELI,National,DELI MEATS,MEAT: BEEF BULK, 
49969,2285137,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,10.5 OZ
49974,2286481,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,12 OZ
49976,2287811,3738,DELI,National,DELI MEATS,MEAT: TURKEY BULK, 
49978,2289208,2914,MEAT,National,BEEF,CHOICE BEEF, 
50003,2308747,2326,GROCERY,National,SEAFOOD - SHELF STABLE,TUNA,6.4 OZ
50014,2313588,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,11.5 OZ
50022,2318379,1645,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,12 OZ
50026,2320871,3723,DELI,National,DELI MEATS,MEAT:HAM BULK, 
50033,2323272,1726,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,14 OZ
50039,2325988,2972,MEAT,National,BEEF,KABOBS, 
50046,2328473,4219,DELI,National,DELI MEATS,MEAT: TURKEY BULK, 
50061,2337228,4303,MEAT,National,CHICKEN,CHICKEN BREAST BONELESS, 
50065,2338924,1089,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,16 OZ
50075,2343066,1138,MEAT-PCKGD,National,LUNCHMEAT,LUNCH COMBO,10.6 OZ
50078,2345696,1094,MEAT-PCKGD,National,LUNCHMEAT,BOLOGNA,12 OZ
50093,2356722,320,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,13 OZ
50108,2365911,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,10 OZ
50121,2372050,2856,MEAT,National,BEEF,PRIMAL, 
50132,2376699,781,MEAT-PCKGD,National,LUNCHMEAT,PEPPERONI/SALAMI,3.5 OZ
50146,2381201,1719,MEAT-PCKGD,National,BACON,BETTER FOR YOU,12 OZ
50149,2381598,4208,DELI,National,DELI MEATS,MEAT:HAM BULK, 
50164,2385101,1251,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,14.75 OZ
50165,2385124,1377,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,15 OZ
50168,2385704,544,GROCERY,National,WAREHOUSE SNACKS,MEAT SNACKS,3.5 OZ
50191,2391175,1089,MEAT-PCKGD,National,LUNCHMEAT,MISCELLANEOUS,8 OZ.
50215,2395222,69,DELI,Private,CHICKEN/POULTRY,CHIX: ROTISSERIE (HOT), 
50220,2396223,4483,DELI,National,CHICKEN/POULTRY,CHIX:FRD 8PC/CUT UP (HOT), 
50221,2396375,5966,MEAT-PCKGD,National,BACON,ECONOMY,16 OZ
50223,2396669,1094,MEAT-PCKGD,National,BACON,PREMIUM, 
50225,2396906,1276,GROCERY,National,BEANS - CANNED GLASS & MW,PREPARED BEANS - BAKED W/PORK,28 OZ
50238,2400179,4842,MEAT,National,SMOKED MEATS,MARINATED, 
50240,2401601,3702,DELI,National,DELI MEATS,MEAT: SAUS DRY BULK, 
50250,2404149,2090,DELI,National,DELI MEATS,MEAT: TURKEY PPK/PRESLC,8 OZ.
50259,2406072,80,SEAFOOD-PCKGD,National,SEAFOOD - FROZEN,FRZN BRD STICK/PORTON,19.2 OZ
50260,2406116,1089,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,9  OZ
50292,2414862,4228,DELI,National,DELI MEATS,MEAT: TURKEY BULK, 
50309,2418863,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,6.75 OZ
50330,2425316,69,MEAT,Private,BEEF,PRIMAL,16 OZ
50331,2426107,69,DELI,Private,CHICKEN/POULTRY,CHIX: ROTISSERIE (HOT), 
50335,2427537,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,6 OZ
50338,2428563,69,DELI,Private,CHICKEN/POULTRY,CHIX:FRD 8PC/CUT UP (HOT), 
50367,2438165,3317,SEAFOOD,National,SEAFOOD-FRESH,SEAFOOD-FRE-SALMON, 
50376,2440370,2082,MEAT-PCKGD,National,HEAT/SERVE,ENTREES,24 OZ
50383,2441733,544,GROCERY,National,WAREHOUSE SNACKS,MEAT SNACKS,3.5 OZ
50389,2443137,2877,MEAT,National,BEEF,CHOICE BEEF, 
50391,2444055,3488,MEAT,National,PORK,LOIN - ROAST, 
50412,2448891,1094,MEAT-PCKGD,National,HOT DOGS,PREMIUM - MEAT,1 LB
50423,2452321,69,MEAT-PCKGD,Private,LUNCHMEAT,PEPPERONI/SALAMI,3.5 OZ
50438,2456277,80,SEAFOOD-PCKGD,National,SEAFOOD - FROZEN,FRZN BRD STICK/PORTON,24.6 OZ
50447,2458154,2872,MEAT,National,BEEF,CHOICE BEEF, 
50467,2463713,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,7 OZ
50471,2465153,4715,MEAT,National,BEEF,VARIETY MEAT - CUBE/STW/STRP, 
50479,2467785,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN MULTI SERVE ENTREES ALL,24 OZ
50490,2470375,1094,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,9 OZ
50491,2470670,1377,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,15 OZ
50508,2475101,1230,MEAT-PCKGD,National,LUNCHMEAT,VARIETY PACK,6 OZ
50511,2475773,1094,MEAT-PCKGD,National,LUNCHMEAT,BOLOGNA,8 OZ
50513,2476511,3703,DELI,National,DELI MEATS,MEAT: SAUS DRY BULK, 
50520,2477817,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-IQF RAW SHRIMP RW,14 OZ
50528,2481745,2817,MEAT,National,BEEF,NATURAL BEEF, 
50543,2485264,69,GROCERY,Private,SEAFOOD - SHELF STABLE,MISC.CND SEAFOODS (CRABETC),P  3.75 OZ
50545,2485573,1377,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,14.5 OZ
50557,2487294,5569,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,8 OZ
50558,2487523,4564,DELI,National,CHICKEN/POULTRY,CHIX:FRD 8PC/CUT UP (HOT), 
50577,2492063,4547,DELI,National,CHICKEN/POULTRY,CHIX:VALUE ADDED (COLD), 
50581,2492597,2854,MEAT,National,BEEF,PRIMAL, 
50587,2493204,69,MEAT-PCKGD,Private,LUNCHMEAT,MISCELLANEOUS,1 LB
50595,2496023,1276,GROCERY,National,BEANS - CANNED GLASS & MW,PREPARED BEANS - BAKED W/PORK,28 OZ
50599,2496601,3661,MEAT,National,BEEF,GRND/PATTY - BEEF, 
50609,2499998,1707,MEAT-PCKGD,National,BACON,ECONOMY,1 LB
50613,2500711,935,GROCERY,National,SEAFOOD - SHELF STABLE,MISC.CND SEAFOODS (CRABETC),N   6.5 OZ
50617,2501272,1377,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,14.75 OZ
50633,2506601,3726,DELI,National,DELI MEATS,MEAT:HAM BULK, 
50646,2510574,2832,MEAT,National,BEEF,NATURAL BEEF, 
50656,2512186,1089,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,16 OZ
50689,2523014,1257,MEAT-PCKGD,National,FROZEN MEAT,FRZN MULTI SERVE ENTREES ALL,28 OZ
50699,2525931,4841,MEAT,National,SMOKED MEATS,HAM - BONELESS WHOLE, 
50704,2527342,843,GROCERY,National,BEANS - CANNED GLASS & MW,PREPARED BEANS - BAKED W/PORK,28 OZ
50714,2530597,2326,GROCERY,National,SEAFOOD - SHELF STABLE,TUNA,12 OZ
50716,2530878,3718,DELI,National,DELI MEATS,MEAT: BEEF BULK, 
50719,2532448,472,MEAT-PCKGD,National,MEAT - MISC,MEAT SNACKS,4.5 OZ
50720,2532617,3663,MEAT,National,BEEF,PRIMAL, 
50743,2538362,1377,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,15 OZ
50760,2542306,1377,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,15 OZ
50769,2544393,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,FRZN BRD STICK/PORTON,8 OZ
50784,2550225,1089,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,09 OZ
50785,2550283,1094,MEAT-PCKGD,National,LUNCHMEAT,HAM,9 OZ
50787,2551404,2326,GROCERY,National,SEAFOOD - SHELF STABLE,TUNA,2.6 OZ
50790,2551966,397,MEAT-PCKGD,National,BACON,ECONOMY,16 OZ
50810,2557978,1251,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,16 OZ
50813,2559075,1178,GROCERY,National,SEAFOOD - SHELF STABLE,TUNA,6 OZ
50814,2559282,1251,GROCERY,National,BEANS - CANNED GLASS & MW,PREPARED BEANS - BAKED W/PORK,16 OZ
